D8R1	D24R3	D24R2	D8R3	D8R2	D24R1	M24R3	M8R2	M8R1	M8R3	M24R2	M24R1
CYGB	6.30067280451672	6.68533863665778	6.66897158594866	6.47854463553349	6.26478553778762	6.43487105796387	7.07956390717144	6.17430214227095	6.60744207456108	6.86125078851577	6.62379029935718	6.07842222414196
CYHR1	10.9632849390888	10.9359714640502	10.9946744659733	10.773729465867	10.3448628479091	10.9777887589789	11.7555175233422	11.0375678474307	11.2296512847391	10.6551114673659	11.03333462175	11.1290043489709
CYLD	11.3000795065422	11.1376633232196	10.9990761310943	11.2789827243764	11.3936130235746	11.1387425896284	10.9898326983559	11.2750062935725	11.3216754854493	11.2764802985178	11.0134440639831	11.0951223422773
CYP1A1	9.37162187718648	7.59310522128997	7.3235692933026	9.71468706140897	9.34902256889501	7.14754516045767	9.67248861512402	9.40672194639473	9.17261966519951	9.53296682422084	7.01186671994378	7.13625677166982
CYP1B1	13.8405968377621	13.0224215582117	13.0287020823672	13.6866085485176	13.7137333583623	13.3050200330985	13.026299879334	13.6243880061106	13.7902472409965	13.6361769951767	12.9942717795014	13.3022988409505
CYP1B1-AS1	5.88899100407772	5.0565895961432	5.26160741228606	5.51140015068551	5.53677691669892	5.62571489907022	6.12811838264799	5.65683740350611	5.63792745547441	5.82690020973969	5.34206180087555	5.32578387030586
CYP20A1	10.4825423057993	10.4524542942339	10.2581609067919	10.6530167067514	10.4214420604854	10.2891681187511	10.1698837816923	10.5122075027231	10.2610745994991	10.5158554154841	10.2917616998539	10.3932457366533
CYP24A1	7.73761491537492	6.79248624079148	7.07956390717144	7.46524800191695	7.7076182513856	6.96746232072156	7.26607172161342	7.49057390433369	7.60955550648871	7.05041894976436	6.84856765968561	6.87017709640652
CYP26B1	8.61449201449746	8.75178724503089	8.7440989126646	8.39450472186663	8.61533758476958	8.65026583943253	8.96507221605146	8.73518709640826	8.80466744685546	8.32107214312899	8.66592611602914	8.41205940662999
CYP27A1	8.68241354747022	8.73497120484572	8.81085635743306	8.32512033900468	8.25209509363501	8.53313357813379	8.92572291529338	8.40862508488229	8.64302038139449	8.18702235717908	8.80347963861436	8.63330434569125
CYP2E1	4.43322813551662	5.52121286636539	5.30677683878635	5.95066291594877	5.2769325210481	5.33997981498405	6.2322428970444	4.99988165869189	5.45006005225805	5.82690020973969	5.16731643588147	5.40528484412692
CYP2J2	5.53492955376722	5.62747538314903	5.46495997762021	5.60367069578052	5.97917056193144	5.25030158027531	5.42216068422969	5.50799335928382	5.30078094021938	5.79705859221249	5.16731643588147	4.76107702377624
CYP2R1	9.81542534082948	9.68474954497399	9.6074130564928	10.0681988975241	9.88509358212436	9.75183008815995	9.60708425362387	9.9335859593123	9.80090832608429	9.97792466585561	9.76205642507175	9.75984528220085
CYP2S1	8.23830112331114	7.71035656507162	7.99633947662273	7.51892720299803	7.99020282205404	8.10659663961604	8.69673441317687	7.94320303261284	8.2377871986792	7.29150626125021	8.03048290301465	8.07219469974928
CYP2U1	10.4536821909363	10.4815233952421	10.5158554154841	10.4015275925275	10.6047672056851	10.6073442301643	9.94397152376693	10.5055711978558	10.3676084444985	10.5293762075029	10.5125854408178	10.4620337752824
CYP39A1	6.62879993710506	7.08134745125802	7.17006060967466	6.99023471681109	7.20578059384548	7.22626895747123	6.7253032399929	6.83959820140016	6.31970677863488	7.08880741076323	7.11046398931311	7.08485805857781
CYP4F33P	5.57136393495432	5.56441590231924	5.57978164273246	6.36768145471159	5.60367069578052	4.92483221230361	5.72793983417316	5.55885397140062	5.15040277584795	5.57136393495432	5.78977283318581	5.70877255231437
CYP4V2	10.8076689202845	10.8214792060063	10.7095320616327	11.1245022116126	10.6028112385337	10.8172247476249	10.9998705135327	10.9086736899969	10.8317368517798	10.9632223356976	10.7087630074322	10.9585910249281
CYP51A1	6.27874265968338	7.4819723811893	7.53145353891962	6.49739707308703	5.88899100407772	7.47590141378817	7.46659091258599	7.15408041351396	7.15492897590573	7.23886564231001	7.52749964145058	7.43378492248769
CYREN	10.3962561447042	10.1238593620576	10.1765132351517	10.219837769569	10.2052557120749	9.97779257864838	9.78323392890534	10.2516745146073	10.2761649109733	10.0785845745104	10.2213521763224	9.94345365670897
CYRIB	12.1030122230721	12.1330655053991	12.1041651567459	12.1088348278078	12.245356816669	12.1815068396925	11.8221913471766	12.1299219514543	12.0736169274578	12.208814773276	12.0450632701971	12.112411186613
CYS1	5.15040277584795	5.39153799821188	5.55885397140062	4.91735814291378	5.10006242101681	5.65401677663151	4.22564785813247	4.99988165869189	5.15040277584795	4.62997581695275	5.50799335928382	5.48268124027727
CYSRT1	6.51448445060631	6.29667006244676	6.02459315558387	6.10487398473086	5.35250896367955	6.7253032399929	7.10224562179429	6.58613858329692	7.35243668595957	5.69090339247109	6.63747803501977	6.87904030927414
CYSTM1	9.8421075918034	9.62083024051834	9.56489180841809	9.93545097206101	9.81249452909991	9.57697952358622	9.90609499008289	9.825068083747	9.88339334603077	9.80999956888549	9.63574845904887	9.45361502670107
CYTH1	10.8756161644614	10.761572447024	10.9205576585911	10.6641566420985	10.6458066547338	10.8366588762736	10.9079237336625	10.8480043359899	10.9147730336519	10.6860462836789	10.9147730336519	10.9844334682326
CYTH2	12.0993433168453	12.1525445077247	12.1349060020571	12.2047276843232	11.9225245805547	12.1938725057579	12.3369375013022	12.1862272838486	12.208814773276	11.9054401286072	12.3498702316627	12.4061407599806
CYTH3	11.4504087477821	11.3925458261907	11.6054767513358	11.1530832147469	11.2374284156798	11.4368144605003	11.6114872973333	11.4307961124113	11.4576330174126	11.306482876644	11.5387317431461	11.4766556319983
CYTH4	7.37433771729287	6.96078891656815	7.14609204722881	6.83117950964698	7.20578059384548	7.29346382667471	7.49760339255568	6.9499552580706	7.35243668595957	6.86125078851577	7.45897134127206	7.07066386969882
CYTOR	11.2981569938704	11.1528718963088	11.2021474438828	11.2757820532823	11.4934796177214	11.0848421634332	10.8147175033168	11.3329503462284	11.3653428029222	11.2375115944328	11.1570924401289	10.9647959953831
CZIB	10.6193124742073	10.733370672917	10.745901069008	10.7255730954979	10.690100554318	10.628400498346	10.7024696620986	10.5323718843819	10.5437529036714	10.5814952731067	10.6861486699819	10.5701818239646
D2HGDH	7.70206602726581	7.98017405851026	7.9297616493162	7.09096264300444	6.7253032399929	7.66158813165943	8.47123077204618	7.61062567648895	7.84629541556691	7.40251324441	7.82864889563309	7.78466537122996
DAAM1	10.8896282913839	10.9303276232432	10.8885201501587	10.5613588223343	10.6193124742073	11.2601439183622	10.6516753022997	10.5341911214397	10.9473893872641	10.7063356164378	10.9470211096753	11.3556439499724
DAB2	9.95837964150374	10.1971198550557	10.1062064577772	10.0379765079212	10.1552146041177	10.1765132351517	10.3586810463391	9.98437077403697	9.92056846106634	9.98182595232257	10.2287464216449	10.1605126615949
DAB2IP	11.7997341313135	11.7700291626499	12.0993433168453	11.0833810797682	11.115891760995	12.1638437137286	12.0325051776837	11.5629230819964	11.9433598510963	11.0911998490953	12.0681714450413	12.217927250817
DACH1	5.48268124027727	6.20640595715141	6.02459315558387	5.95066291594877	6.07482416612494	5.53308219083553	5.77944016229275	5.69090339247109	5.34206180087555	6.04980165139207	6.02943551970461	5.40528484412692
DAD1	12.3287420500632	12.2567232120241	12.3380579675845	12.497270364007	12.4776927828528	12.3313473072658	12.0928579514379	12.4181223061572	12.3957243157434	12.3189144244632	12.3705734133288	12.2648090478937
DAG1	13.526457660458	13.3553634504521	13.5950607459351	13.3168931891592	13.3022988409505	13.5741349335899	13.3201451181736	13.362908636748	13.5441153373307	13.1296901876088	13.5501567002474	13.5328471082595
DAGLA	8.99877332725429	9.21471646314562	9.25932775948888	8.73031055258578	8.53278107398602	8.9959726379817	9.81521510364794	9.18630760144407	9.35326672074541	8.98934212194668	9.08616423904831	8.89979685569006
DAGLB	11.0528154960347	10.5777596108971	10.6049727587828	10.7768655118814	10.6664621340326	10.5046903014401	11.2213304369609	10.7722363901378	10.9762272692536	10.576944126096	10.6578644905575	10.6112837846575
DALRD3	9.8421075918034	9.87537226431138	10.0441084537721	9.71468706140897	9.75314045486587	9.96082324115574	10.215304763131	9.83409543537288	9.95989090989752	9.44557105219492	9.96752074063803	9.96112501033621
DANCR	11.4853595365679	11.0432201475427	11.2468655060761	11.2704976526593	11.2158134192917	10.9406825234911	11.7083617743715	11.3058283288799	11.263931827726	11.2473075845046	11.0765363555445	10.8464009435119
DAP	13.3898688586908	13.5311195970193	13.6266996273173	13.225789570532	13.3661614148726	13.5109739221126	13.438525259098	13.3685050102662	13.3708741643293	13.2728620550654	13.555152243269	13.4318196404982
DAP3	12.4998302016996	12.2935729312463	12.2824831801413	12.6233666121377	12.6268909639449	12.3041723417842	12.5259414858462	12.5722272164452	12.490367800619	12.5420404739104	12.3213316774207	12.3097829978275
DAPK1	8.81042935405088	7.31147541517293	7.89261820684135	7.770234673564	8.12144264979723	8.47837358505861	7.81287823012243	7.81727108288207	8.77904573401957	7.49171144848799	8.02553580948902	8.6035829161382
DAPK2	7.50181993945485	7.77972676866764	7.47664245256558	7.37989770491914	7.03493391615873	7.72391863958661	7.52160665850016	6.97146425246919	7.36083617824815	7.14558565824675	7.46715020594795	7.77318979911527
DAPK3	10.8861362990897	10.8411162520145	11.0131629799786	10.4552671882916	10.4415889680209	10.9021190799518	11.634388289083	11.0099985584639	11.1800223869953	10.60434808675	11.0233801676219	10.9913506364648
DARS1	12.4140729513016	12.659112426113	12.6952896803554	12.4498348125806	12.5585476688013	12.809931544687	12.2941738675772	12.4288364410062	12.4586972375707	12.6187781866893	12.6265520972353	12.7508755066807
DARS2	11.0073242915158	11.2158134192917	11.0196186602826	11.1585922096926	11.1920894192386	11.1560383336502	10.5938148076944	10.9585910249281	10.936829904539	11.153294533185	11.1157005536426	11.0586993874944
DAW1	6.70700284673074	5.62747538314903	6.16150929377096	6.01396723692237	6.82976754519404	5.79099860807673	5.62283227545864	6.55857146591799	6.31970677863488	6.19911081702455	6.01519301181329	5.89703326998761
DAXX	8.98843079483433	8.94710340543931	8.68512867427148	9.07574596481269	9.31496985607089	8.80920087718972	9.13410159707108	9.06186414805713	8.93852443388969	9.14424189725965	8.99674659369645	8.85968753569271
DAZAP1	12.4181223061572	12.3380579675845	12.4661963730673	12.2357626458988	12.2343341407053	12.3688615752884	12.6909644991024	12.5815135307587	12.5194568481555	12.4635260392068	12.4332734850049	12.4992733704349
DAZAP2	12.5406685912698	12.5632815289839	12.6896343350756	12.6333309254964	12.8271643947607	12.6417613671745	12.4944307370479	12.668498945361	12.4478626764257	12.659457175818	12.7239710937233	12.579475127712
DAZAP2P1	7.09232263896983	7.1943142647416	7.30991378201915	7.39424927763462	7.23926672641851	7.33851613156757	7.61201974613392	7.34424027621321	6.90573936577434	7.00660046344658	7.02645615104472	7.30177306193607
DBF4	10.6838863113705	10.8989265264506	10.6890210284216	11.1396467973985	11.1067378338938	10.8308118873589	10.2576355696922	10.8120928847255	10.7583298989845	11.3035500516663	10.712898686478	10.7828589491708
DBF4B	10.9305295972085	10.8351181598383	10.7382633275068	11.1376633232196	10.918028719563	10.8160477381081	10.9127882708592	11.0774617289453	11.0743591684125	10.7625061726014	10.8489115235573	10.8881056721204
DBH	6.00359327880004	6.13280382731585	6.16150929377096	5.87999760285664	5.2769325210481	6.62558115555083	6.86011663873803	5.97917056193144	6.20640595715141	5.65683740350611	5.9771371243834	6.5514477684368
DBH-AS1	7.25810174985041	7.4819723811893	7.29150626125021	6.91573186364569	6.54612473974114	7.71483556117435	8.29073482077612	7.09592470950041	7.36083617824815	6.96632643974301	7.37433771729287	7.96324222015553
DBI	11.8095420712027	11.96598985634	11.9244389474881	12.1404205925456	12.0225000624678	12.2104176311313	12.0792042878194	12.0152123001343	11.7559097431772	12.2830241999634	12.0570860284806	12.0319075327837
DBN1	11.4924788825678	11.7202166337192	11.8577796098646	11.0420936049793	11.0320048156147	11.7442707451814	11.9665009082052	11.5342559317318	11.656803470644	11.2764802985178	11.8497436541799	11.8033157329263
DBNDD1	6.21284176995384	5.88899100407772	6.2322428970444	5.15040277584795	5.45006005225805	6.39936824692892	5.62283227545864	5.55885397140062	6.35422917936435	5.50799335928382	6.33882637818074	6.48576249584769
DBNDD2	6.46261382131163	6.08321103649053	6.00023176536404	6.27334583598043	6.28667659773757	6.30067280451672	6.86011663873803	6.60693956599249	6.60744207456108	6.38755716378493	6.17982083789501	6.10841967827713
DBNL	12.3270637201568	12.1041651567459	12.2402688822517	11.9258743386795	11.9283870090995	12.1529053232876	12.4681727434117	12.228132443938	12.3574723237098	11.8977555295295	12.226162584486	12.160284131126
DBP	5.06089011566851	6.66897158594866	6.74899924762463	5.54076992355199	5.97917056193144	6.85385172248095	6.83015672762601	5.30677683878635	5.37515354815919	5.85336526947953	6.81957615732987	6.85750010880283
DBR1	9.77848836882665	9.62615694055009	9.5340393186012	9.82223093085345	9.93566550224002	9.50760616137286	9.55082422117943	9.79128414067731	9.70860078067443	9.96142677951669	9.59243254844964	9.54340582128199
DBT	10.2259209170348	10.5993265836987	10.3522036782273	10.517495176735	10.6428341894443	10.4685831001726	10.0088814145826	10.5000688775813	10.2581609067919	10.5748626712578	10.3670221152621	10.3774164302838
DCAF1	11.7380920783329	11.7424726198014	11.6951279110761	11.7954828423863	11.7106736003181	11.652996207086	12.0154067604945	11.7261609686962	11.7041558192944	11.7686774939501	11.8480889019392	11.8867315909352
DCAF10	11.3036785483698	11.3036785483698	11.2494199210242	11.394448982092	11.5252738370226	11.3928860447419	11.0327916395384	11.3522628067901	11.1675995401402	11.3650649866629	11.2398183854845	11.2553749741203
DCAF11	10.9846485978056	11.0482153926045	11.0983300248396	11.0788754651993	10.9875304201705	11.021303341697	11.117535375013	10.9224174864845	10.8744150045169	10.9632223356976	11.1556728132428	10.9592060240896
DCAF12	11.6155721596896	11.5113426758684	11.4952059024641	11.5989885623482	11.8243852823681	11.5454897009584	11.3323758299	11.6665416805479	11.5398830867884	11.6116907215743	11.5645992056436	11.5216112801085
DCAF13	11.8532499655919	11.6318703285285	11.5573485608467	11.8874145401677	11.9842735477403	11.5934145704055	11.7730816214951	11.9131801317786	11.7222924055825	11.9777402170174	11.5342559317318	11.4996279283799
DCAF15	10.7724109731421	10.5857766505154	10.865517235433	10.3789140790591	10.3448628479091	10.6458066547338	11.3079301230708	10.8997992705086	10.9984977648979	10.4948596739293	10.6755561476716	10.6944504278079
DCAF16	11.7842301144245	11.9923347096973	11.7166320541722	12.2342096780301	12.0300133358827	11.7853079513294	11.6368348770172	12.0041400522143	11.780970637192	12.1333023584239	11.8433744753161	11.7832939225882
DCAF17	10.0451886721724	10.2160457753943	9.91952832632044	10.2113674153689	10.3448628479091	10.1438466702879	9.79680671640361	10.1572333667621	10.1117294103865	10.3636172504008	10.0135531872287	10.0610570289568
DCAF4	10.1660533162572	10.1908136091965	10.1885247804639	10.1402084357435	10.2193111754133	10.3001336421284	10.4021887223746	10.1709355070233	10.1750277027113	10.0758997007546	10.3979362674152	10.300450379091
DCAF4L1	6.07842222414196	6.45706715555188	5.65141958097726	6.60744207456108	6.40125538876226	5.87253941579145	7.21453243173031	6.17430214227095	6.54484517744916	6.87687324443136	5.93549945487584	6.11896787933803
DCAF5	11.6090234294	11.6384824881782	11.5621650731272	11.6965630674161	11.627537581647	11.6460701121282	11.9107850345405	11.6100906492623	11.5813336126437	11.5629230819964	11.6856600097655	11.7342207673977
DCAF6	11.2861534974269	11.4989131589156	11.4310703972227	11.3516758213	11.4956446560817	11.6078628020933	11.4539283899229	11.3715014062762	11.2373452369269	11.4528249594202	11.4741950304152	11.5235946793268
DCAF7	13.3744254859003	13.3150845569176	13.3931002094323	13.3201451181736	13.362908636748	13.3542976347134	12.9259942330443	13.2776331941178	13.2905207306716	13.2290626620251	13.341078341129	13.3594226989284
DCAF8	11.2903883565736	11.3491110355426	11.2864047747761	11.4745110731319	11.228889033085	11.2821165176106	11.3853273872569	11.0911998490953	11.1675995401402	11.2082944892498	11.3569025445324	11.3551378785625
DCAKD	9.20518369492122	9.47806650339253	9.35699969138438	9.24016859541437	9.09358298157614	9.4240476394938	9.33413320383094	9.15663327127087	9.20333594245183	9.11356859168393	9.32570675316781	9.46696478291094
DCBLD1	10.4620337752824	10.3838227829742	10.3685670540776	10.4624706591513	10.4646970467475	10.2964548789034	10.3400120057348	10.54545190691	10.3676084444985	10.4842245780182	10.3991134330769	10.4063074516684
DCBLD2	14.6904226058221	14.6434394316685	14.6118427021193	14.7472282036669	14.7405921469117	14.6069963223651	14.2808322406253	14.6612167304699	14.6561622692379	14.767210192809	14.6212538651478	14.6434394316685
DCHS1	5.68647137625669	5.56441590231924	5.30677683878635	5.45322054481811	4.19561243325651	5.110175592383	6.18503055122613	4.44600140932675	5.21120743515292	4.93474593487275	5.16731643588147	5.01322064064124
DCK	10.9354457371503	11.2263865793218	10.966016146833	11.1245022116126	11.3198653002541	11.0090174669468	10.2125109062989	11.119484050434	10.8730957979325	11.3483770047872	10.9685434801559	11.0012911315433
DCLK1	6.96201532532626	7.1283250357323	6.70136807162634	6.79042174982915	6.99522902013743	6.79248624079148	6.54114378317822	6.85445060378767	6.59046721381051	6.56566400713138	6.89491453525527	7.03300031666467
DCLK2	8.84094460469471	8.28426682284736	8.3587202522249	8.64473797456354	8.65264652644554	8.318637033289	8.59350200893799	8.75384098892396	8.7545388690256	8.32558483525375	8.15469330697478	8.31434000003241
DCLRE1A	10.7480053912391	10.787490428073	10.7225408746867	10.8933712815842	11.0085099205636	10.6979139183027	10.2839525270021	10.8379231727843	10.6547014146067	10.9943638603999	10.6526920928995	10.6540477139788
DCLRE1B	10.6791248764567	10.7521820588063	10.5541336868985	10.8583237824035	10.9804487351264	10.4292944396625	10.1112164395047	10.7836526909551	10.6965459078715	10.7463168142062	10.5677346434081	10.4378083503296
DCLRE1C	10.0525562609854	9.92545304756268	9.72438659002584	10.095192585441	10.2113674153689	9.80822339255396	9.48112423805366	10.0915492348643	10.0505941404359	10.2086702088721	9.9308271241389	9.86630897826162
DCP1A	10.8243003852819	10.7249945276169	10.8048866532987	10.9909205644037	10.9553009752548	10.7061290466195	10.8615877375361	10.774549749759	10.7200491487001	10.8369760972926	10.8275527397294	10.7896145704849
DCP1B	7.97409750754267	7.79874155611096	7.94162946422214	8.19512215471826	8.29858570242726	8.04576936001027	7.49760339255568	8.14025942699342	8.06665435017493	8.22958753263908	7.87665608547345	7.85885229941434
DCP2	11.4351037648069	11.7237656059091	11.4871462138453	11.6978724419872	11.6228695063574	11.5600487302179	11.1040567246714	11.5989885623482	11.4830273306983	11.7749678288869	11.5774834145467	11.6528130915803
DCPS	9.80999956888549	9.95232524841847	9.985565744556	9.82223093085345	9.89651095134851	9.80999956888549	10.1407843307978	9.95280503247911	9.7863839551603	9.81566868837519	9.88466884099592	9.76305544432922
DCST1-AS1	6.55236494488851	6.99848518777992	6.8388289669685	6.52231410005961	6.45706715555188	6.7681721546906	7.10224562179429	6.7253032399929	6.33882637818074	6.63747803501977	6.7681721546906	6.45972071585432
DCTD	12.6544310719936	12.4301681031337	12.5540798098167	12.5153512523614	12.6029362932655	12.4355993332247	12.7288747791567	12.5576934882713	12.5420404739104	12.4359712502452	12.4555957565266	12.3736594854488
DCTN1	12.753303132847	12.6150367303209	12.6928780051355	12.5690318013829	12.5973534129944	12.6159386889418	12.9022971827022	12.6603747785546	12.7646258473347	12.4449611285513	12.6755559216847	12.6786142924623
DCTN2	12.1763352817006	12.1918666660931	12.283384158451	12.1593816728816	12.2654990472598	12.2235886950534	12.3520564352889	12.222714487334	12.1733592921174	12.1117823933737	12.2913239191237	12.1821121020122
DCTN3	11.2105674801699	11.2663248525017	11.5140884438521	11.1827622081734	11.1703631373826	11.2968356068087	11.7769035590539	11.2999023162955	11.4373213375691	11.0938639166537	11.3350100955991	11.3105485158704
DCTN4	11.795989188061	11.9190562182743	11.8783490620958	12.0397660602219	12.0092616279903	11.8741045880463	11.8577796098646	11.8601087177258	11.7645603910356	11.9329686056567	11.9047652005726	11.8554994168171
DCTN5	12.4887741557043	12.3942590646835	12.4118845384111	12.5036848177757	12.4882359555796	12.3945264061417	12.4193546232436	12.4696097406601	12.4913276261066	12.3855982945257	12.3823325025453	12.3903360226423
DCTN6	9.73976477573462	9.69792324458253	9.56851504088634	9.82223093085345	9.8292569443912	9.75438077639303	9.71418016803197	9.74113592596487	9.66224800014567	9.90407608725898	9.61450961390531	9.6399058658366
DCTPP1	10.3211175362864	9.88747010986379	10.0277680762792	10.1905199250452	10.4119540915377	9.68474954497399	9.41098692061865	10.2348017088428	10.1552146041177	10.0847549628914	9.83594776989001	9.62785310075576
DCUN1D1	10.4988013216325	10.6994797832449	10.5668193117029	10.6899127624654	10.7932612369345	10.6425056935517	10.3064867671985	10.3899253930975	10.54545190691	10.862823701742	10.6215007835018	10.5932631413228
DCUN1D2	9.30716068948472	9.21807845508296	9.05508748048401	9.60457124101516	9.29182941693062	9.07023792294981	9.74619984358147	9.46032257962116	9.39005435312529	9.25949526161651	9.24865974522493	9.39273628965323
DCUN1D3	9.0441796606251	8.9857400204395	9.12178231291448	9.10330509826181	9.15713976860602	9.04888430648875	9.11889235275298	8.85498321432425	8.93852443388969	9.04750775420146	9.21020099520146	9.11913560651487
DCUN1D4	11.3376530210856	11.4915426868724	11.3048676007139	11.4820726090937	11.3739497315335	11.5439855269856	11.24759870005	11.3828113029326	11.3632922427463	11.4996279283799	11.402230850496	11.5025216438497
DCUN1D5	11.7513471911811	11.5568683412766	11.634388289083	11.8074435868783	11.8813122826659	11.6300729261067	11.524070626636	11.7641687435613	11.7384399787509	11.8924337866869	11.600524902691	11.5621650731272
DCXR	9.86439968205418	10.0339344107792	10.1082644485065	9.85208904951361	9.79585669283386	9.97779257864838	10.4538934273079	10.0785845745104	10.0708341426814	9.68474954497399	10.0235791281475	9.82740854545582
DDA1	11.4521523936597	11.3570626235865	11.637886323122	11.2278412812585	11.1528718963088	11.3754890183421	11.5701650346437	11.4628087653036	11.5452524810586	11.3076500682008	11.4696075315581	11.3724127464913
DDAH1	13.0960489459056	12.8755600933807	12.7889779572192	13.0462224265048	13.0812193047951	12.8991231954075	12.3665269242898	12.9986608508831	13.1184271125867	13.0609130677563	12.7552957706448	12.878478901097
DDAH2	9.41322820742604	9.64941375225036	9.70901854504524	8.74186930034188	8.79008995470746	9.63674195734552	9.80212342962031	9.37247697782749	9.44867778239254	9.10379112257446	9.84511219384558	9.58085424601125
DDB1	14.2242321666839	14.150519210517	14.0926369810395	14.1747784024488	14.15699741622	14.0926369810395	14.1865177299465	14.1455479679591	14.1827498422286	14.0110867732071	14.1140892884309	14.1248578726192
DDB2	10.139318660246	9.97223030296957	10.1062064577772	10.0216169758409	10.1876957572316	10.0970641179286	9.89039334693683	10.1556493742273	10.1373062173428	10.0108719622195	10.1335870559987	10.0806545476881
DDHD1	11.0264326278252	10.9192233658029	10.6667900096491	11.132594860499	10.9418263561477	10.7668386888698	10.9467330481513	10.8480043359899	10.9762272692536	11.1871629453841	10.6914173878296	10.906477510253
DDHD2	10.6310716225169	10.6376239324079	10.6360603223207	10.6068162154128	10.6826182799358	10.8650682225734	10.178785886948	10.6077072005449	10.5902417728695	10.6360603223207	10.8061578407594	10.8025260460885
DDI2	10.9293639830866	10.7695829814028	10.7424241565409	10.9669324962045	11.0300605623829	10.7088890282833	10.5976800127238	10.9183023565248	10.790825842419	11.0206274100247	10.728312422981	10.7800508632103
DDIAS	11.0876505103954	11.0393481587315	10.9276978829486	11.2926957291903	11.3715014062762	10.8950701349226	10.4507454803517	11.153294533185	11.1200401218831	11.3504049429566	10.8195686418529	10.8706730561547
DDIT3	9.736041395074	9.63980102641009	9.6074130564928	10.1776911369467	10.2709259686249	9.50760616137286	10.391701751145	10.0938208253029	9.69777352484118	10.1924827192932	9.78354239667188	9.58657766533931
DDIT4	9.94583764808497	11.0347185210229	11.5441195807618	9.56470048220674	9.30269817955834	11.5418264471809	11.2621063366186	9.89357223271014	9.95439192771481	9.76639278009549	11.4395382902937	11.4260503810595
DDIT4L	5.11421142141558	4.76107702377624	5.34546859227725	5.39863951547698	5.86195548095667	5.57136393495432	5.42216068422969	5.83571980790279	5.57136393495432	5.88899100407772	5.4002587841011	4.89918041271226
DDO	5.97574923741491	6.06537359276463	6.02459315558387	5.95066291594877	6.13463818021928	6.13463818021928	5.62283227545864	6.10635874958433	5.83199578424622	5.91497315529862	5.88899100407772	6.37325715715812
DDOST	13.438525259098	13.4442881227985	13.4747750800741	13.2954138156722	13.3967481868222	13.4747750800741	13.6435974827717	13.4653183578789	13.4639919688126	13.2532829394973	13.4584291613905	13.4334410624909
DDR1	8.58354382480226	8.75178724503089	8.87971862463693	7.97259670894364	8.23308461083732	9.0056279883272	8.87416093429599	8.51100749785005	8.69774560926043	7.99633947662273	8.86610793651328	8.89833914713003
DDR2	6.79248624079148	6.33882637818074	6.13463818021928	6.81894255774088	6.89224785398635	6.23873336509395	7.08791937770002	7.05087277197221	6.72085191759134	6.69233362972238	6.38840333097435	6.03407896227547
DDRGK1	11.1869753388009	11.1648400841532	11.2978177719943	11.1023203415262	11.0280159091272	11.1980763006353	11.821206423659	11.3505924145311	11.3448989533206	11.3429360215623	11.3307347317774	11.2954619067937
DDX1	12.5101761708215	12.4555957565266	12.401767382239	12.6842545882612	12.7674424449878	12.4838963322165	12.4049352712837	12.6366802585119	12.5380770423625	12.782295685782	12.4494291691807	12.4490235257807
DDX10	11.4840952008241	11.4033679900834	11.2243629572629	11.7769035590539	11.8168581190755	11.2449435684868	11.4475684441289	11.5969798942151	11.4260503810595	11.8785485025725	11.3048676007139	11.2722425387231
DDX11	10.5843027871562	10.5552527165738	10.444806479663	10.5891958916909	10.1526412818698	10.3157791009006	10.6187341056768	10.519344654993	10.6066539714533	10.272219709799	10.5461417409837	10.4472723786368
DDX12P	8.04387909170574	8.00326283614495	7.8521224744883	8.28951228782678	7.4895122577931	7.58882865477695	7.64885977620364	8.03614715948102	8.13421007307681	7.88540082382887	7.92259110332892	7.92259110332892
DDX17	13.3566622598425	13.5708501368275	13.5023151056497	13.4675987581681	13.288042165247	13.529729182916	13.3428343150078	13.2710278385185	13.3744254859003	13.3301326264826	13.5903925188329	13.6568226161411
DDX18	12.2161096156939	12.2117593725246	12.131275443889	12.4375158625776	12.4594152140788	12.2455518237091	12.0344243648503	12.3129901668362	12.2541148167759	12.5140634150641	12.093696920638	12.0419229984552
DDX19A	9.28429581029658	8.6755544078926	8.85968753569271	8.9984032224263	9.06562139367121	8.6672267199917	8.9462718585872	8.89573498805091	9.03889789837786	9.05227272355979	8.76467596524084	8.74982987825123
DDX19B	8.00742860898895	7.79874155611096	7.7809245812312	7.98972502883118	8.21904001453514	7.71759738830198	7.82142872195871	7.99070543585445	7.88328492169109	8.05980115845365	7.7027140982324	7.72363414001971
DDX20	10.9273316499178	10.8402892908036	10.8297020060328	11.1445901143647	11.1787691414829	10.8272485371892	10.4377627948938	10.986613380023	10.989315387894	11.2154863461268	10.8469133666683	10.7589630863221
DDX21	13.9506859413077	13.8204656744755	13.6541268216719	14.1688288225817	14.3127523647607	13.6489395807038	13.5725339645598	14.1039474991739	14.0139988076838	14.2603043936728	13.6361769951767	13.6480057272481
DDX23	12.3680256625149	12.3000586828244	12.3089575020358	12.3501475457977	12.4586972375707	12.2223238367697	12.4953067725837	12.2905367550477	12.3059066999819	12.3344734395073	12.3101942955429	12.277316897607
DDX24	10.2637397931082	10.1188660333451	10.0235791281475	10.1887049601607	10.3782395417732	9.92504073975119	10.3211175362864	10.0837555189247	10.0015803864394	10.1967262603137	10.0631705599875	10.0137936591355
