gene.index	RP.Rsum	FC..class1.class2.	pfp	P.value
ENSG00000280287	9188	652	0.191161925676526	0.1873	0.005575
ENSG00000241170	7646	652.5	0.191985710910402	0.1872	0.005585
ENSG00000214193	380	656.6	0.187707155126729	0.1896	0.00567
ENSG00000184194	5813	659.1	0.187871480548729	0.1909	0.005724
ENSG00000162194	7424	659.2	0.194790104417674	0.1905	0.005726
ENSG00000161912	4551	662.1	0.192150524418423	0.1921	0.005788
ENSG00000186205	1290	662.4	0.186393225126173	0.1919	0.005794
ENSG00000259417	10205	663	0.202903991745088	0.1918	0.005806
ENSG00000267796	12746	665.3	0.189351252217354	0.1929	0.005855
ENSG00000269834	13063	665.6	0.18426063783336	0.1927	0.005863
ENSG00000110888	8642	667.3	0.187050040544251	0.1934	0.005899
ENSG00000003249	10866	667.7	0.19280996679804	0.1933	0.005908
ENSG00000137877	9965	670	0.184096723154903	0.1944	0.005957
ENSG00000256377	8632	671.1	0.190503235999115	0.1947	0.00598
ENSG00000169228	4227	672.2	0.192315356756893	0.195	0.006005
ENSG00000280067	10607	673.5	0.198758551731541	0.1955	0.006033
ENSG00000204681	4421	676.9	0.186885808653711	0.1975	0.006108
ENSG00000150722	2087	678.4	0.196111707662175	0.198	0.00614
ENSG00000248734	3907	678.8	0.196442297727987	0.1979	0.00615
ENSG00000172974	1678	679.7	0.195615964558658	0.198	0.006169
ENSG00000100902	9546	680	0.184916482845627	0.1978	0.006176
ENSG00000223878	11031	682.4	0.196938324908699	0.199	0.006229
ENSG00000105519	12380	682.9	0.187542848419543	0.1989	0.006241
ENSG00000214776	8557	689	0.207727672515476	0.2028	0.006377
ENSG00000257704	12961	689.5	0.185736708600218	0.2027	0.006389
ENSG00000279155	5791	691.4	0.185900809725447	0.2035	0.00643
ENSG00000279010	13391	691.7	0.193469710740434	0.2033	0.006439
ENSG00000261326	220	692	0.183441250612556	0.203	0.006444
ENSG00000131591	19	693.6	0.183932827097824	0.2037	0.006481
ENSG00000113140	4148	695.3	0.181640235176961	0.2044	0.006519
ENSG00000213574	8403	696.3	0.205729710223772	0.2047	0.006542
ENSG00000212123	12376	701.5	0.182622328503442	0.208	0.006662
ENSG00000230551	4124	705.7	0.179841465269835	0.2106	0.00676
ENSG00000273599	8441	708.4	0.186229067984175	0.212	0.006821
ENSG00000135205	5244	711.8	0.181313019244306	0.214	0.006902
ENSG00000261786	2509	712.3	0.179351280642812	0.2138	0.006912
ENSG00000257497	8908	712.5	0.180822334457232	0.2135	0.006918
ENSG00000232472	5717	713.3	0.161653263478769	0.2136	0.006936
ENSG00000162591	67	717	0.192974874501356	0.2159	0.007025
ENSG00000092964	6211	719.1	0.180822334457232	0.2169	0.007075
ENSG00000278129	13189	721.6	0.179351280642812	0.2182	0.007134
ENSG00000188959	6858	721.7	0.179841465269835	0.2178	0.007137
ENSG00000244560	5573	722.2	0.182622328503442	0.2177	0.007148
ENSG00000180176	7171	723.5	0.181967525341905	0.2181	0.007179
ENSG00000164749	6351	724.1	0.191820916228529	0.2181	0.007194
ENSG00000101104	12108	724.2	0.179024583394838	0.2177	0.007196
ENSG00000166762	9987	725	0.178861262509296	0.2177	0.007214
ENSG00000270055	9896	728.4	0.186229067984175	0.2198	0.007298
ENSG00000184058	13238	730.2	0.177229069733224	0.2206	0.007341
ENSG00000204758	4199	731.7	0.186885808653711	0.2212	0.007377
ENSG00000196912	1825	731.7	0.165693297037092	0.2207	0.007378
ENSG00000153157	4331	732.2	0.177555360595383	0.2206	0.00739
ENSG00000200534	4832	732.8	0.17869796011047	0.2205	0.007403
ENSG00000262903	10908	734.5	0.199421022201632	0.2213	0.007446
ENSG00000147459	6202	734.6	0.174947097664133	0.2209	0.007448
ENSG00000277778	6718	736.4	0.195450754705528	0.2217	0.007492
ENSG00000229152	9417	736.9	0.180168347573463	0.2216	0.007505
ENSG00000236824	1622	737	0.195120391745327	0.2212	0.007508
ENSG00000064270	10805	740.3	0.184424571137427	0.2231	0.007589
ENSG00000196407	909	743.8	0.17918792277128	0.2252	0.007675
ENSG00000274877	1902	744.4	0.180331816503544	0.2252	0.007691
ENSG00000089127	9066	751.7	0.180985877510277	0.23	0.007874
ENSG00000239665	7960	752.4	0.174295768063504	0.23	0.007892
ENSG00000225855	971	752.7	0.177065951971629	0.2298	0.0079
ENSG00000018189	3324	753.1	0.174784237694339	0.2295	0.007908
ENSG00000168970	9964	755.1	0.184916482845627	0.2305	0.00796
ENSG00000102878	10683	755.7	0.174784237694339	0.2305	0.007975
ENSG00000261126	11871	763.3	0.171855897634372	0.2356	0.008169
ENSG00000229771	12088	763.5	0.080392953091645	0.2353	0.008176
ENSG00000250959	8170	763.9	0.173807463763398	0.2351	0.008186
ENSG00000171219	7474	766.2	0.176087632512198	0.2363	0.008244
ENSG00000037757	12536	768	0.173319324682142	0.2372	0.008292
ENSG00000187987	4419	768.2	0.180822334457232	0.2368	0.008296
ENSG00000225205	2046	769.7	0.174784237694339	0.2374	0.008335
ENSG00000253341	6349	769.8	0.181967525341905	0.237	0.008339
ENSG00000263826	3067	769.9	0.187542848419543	0.2366	0.008341
ENSG00000182324	12980	769.9	0.185736708600218	0.2361	0.008341
ENSG00000100207	13452	770.5	0.185244517190126	0.236	0.008356
ENSG00000100445	9521	772.5	0.184752493639325	0.237	0.008407
ENSG00000213398	10709	774.1	0.170881103650739	0.2377	0.00845
ENSG00000105443	12981	774.4	0.169906967867011	0.2374	0.008459
ENSG00000119737	1632	779.2	0.180985877510277	0.2404	0.008584
ENSG00000206149	9893	781.2	0.180004897163625	0.2415	0.008639
ENSG00000108848	11397	783.7	0.169095690197941	0.2428	0.008704
ENSG00000166450	10044	785.3	0.171368418311981	0.2435	0.008747
ENSG00000248527	5	785.7	0.169257909239085	0.2433	0.008758
ENSG00000050327	5559	787.4	0.173482019358479	0.2441	0.008804
ENSG00000152256	2047	787.9	0.175109976020602	0.244	0.008818
ENSG00000144026	1800	788.1	0.168771306825942	0.2436	0.008822
ENSG00000180891	11421	788.2	0.170393953539446	0.2432	0.008824
ENSG00000173275	6037	788.3	0.168446996373663	0.2428	0.008828
ENSG00000261061	10791	789	0.169906967867011	0.2428	0.008845
ENSG00000203896	12233	789.9	0.168609142486886	0.243	0.008871
ENSG00000279253	12039	791.2	0.167960667348026	0.2434	0.008904
ENSG00000146067	4241	794	0.167960667348026	0.2451	0.008982
ENSG00000100100	13342	795.6	0.183605090830879	0.2457	0.009024
ENSG00000214110	6619	800.2	0.171205961801378	0.2486	0.00915
ENSG00000159239	1736	803.5	0.173156648351036	0.2506	0.009241
ENSG00000175309	4248	804.2	0.171043523582337	0.2507	0.009261
ENSG00000151967	2973	805.2	0.184096723154903	0.2509	0.009286
ENSG00000274925	10511	807.5	0.175761673396286	0.2521	0.009351
ENSG00000248323	3890	808.1	0.174295768063504	0.2521	0.009368
ENSG00000005801	7178	808.3	0.168122758808327	0.2517	0.009374
ENSG00000174943	10538	809.1	0.166664590862529	0.2518	0.009396
ENSG00000141933	12250	809.2	0.173319324682142	0.2514	0.0094
ENSG00000117707	1269	809.5	0.169257909239085	0.2511	0.009406
ENSG00000229097	8137	811.3	0.178534676194175	0.252	0.009456
ENSG00000203999	12153	812.2	0.182458599848566	0.2522	0.009482
ENSG00000112855	4068	814	0.165369677690538	0.253	0.009532
ENSG00000197989	304	815.8	0.166340753590487	0.2539	0.009584
ENSG00000159917	12904	816.1	0.16747450220749	0.2536	0.009592
ENSG00000214106	5611	818.2	0.167312483560468	0.2546	0.009649
ENSG00000131019	4895	818.8	0.166502663140165	0.2546	0.009666
ENSG00000197774	10343	819.1	0.16747450220749	0.2543	0.009676
ENSG00000254285	6318	819.3	0.175272872767897	0.254	0.009681
ENSG00000242861	1320	820.8	0.168446996373663	0.2546	0.009722
ENSG00000173638	13628	821.6	0.176576709314742	0.2547	0.009746
ENSG00000267383	12664	822.9	0.172506126396202	0.2552	0.009783
ENSG00000269858	12849	823.5	0.164399254980705	0.2551	0.009799
ENSG00000197744	3952	825	0.172993990361023	0.2558	0.009843
ENSG00000229809	10562	826.6	0.167150483106546	0.2565	0.00989
ENSG00000166436	7212	827.5	0.175924643748438	0.2566	0.009913
ENSG00000130813	12438	827.8	0.167312483560468	0.2564	0.009923
ENSG00000268218	10844	829.8	0.163914288297594	0.2574	0.009981
ENSG00000089820	6080	830.5	0.177229069733224	0.2574	0.01
ENSG00000189190	13072	831.1	0.164399254980705	0.2574	0.01002
ENSG00000254612	7882	831.9	0.173807463763398	0.2575	0.01004
ENSG00000100068	13291	832.4	0.164237581305309	0.2574	0.01006
ENSG00000102904	10701	835	0.173807463763398	0.2588	0.01013
ENSG00000090661	12413	838.1	0.181149439104566	0.2606	0.01022
ENSG00000236296	3534	838.2	0.168284868482175	0.2602	0.01022
ENSG00000213066	4942	839.3	0.164399254980705	0.2605	0.01025
ENSG00000106404	5376	843	0.163591067720262	0.2627	0.01036
ENSG00000258088	8911	845.6	0.177555360595383	0.2642	0.01044
ENSG00000089091	11957	845.7	0.162783332946971	0.2638	0.01044
ENSG00000178917	2512	847.3	0.164560946775875	0.2645	0.01049
ENSG00000204514	13175	848	0.171368418311981	0.2645	0.01051
ENSG00000247627	4018	850.4	0.166664590862529	0.2659	0.01058
ENSG00000174652	12427	851	0.161491897219344	0.2658	0.0106
ENSG00000260565	10376	851	0.161976050154439	0.2653	0.0106
ENSG00000267244	12297	853.3	0.180004897163625	0.2665	0.01067
ENSG00000126870	5632	853.5	0.161814647789121	0.2662	0.01067
ENSG00000262001	11697	855.3	0.172506126396202	0.267	0.01073
ENSG00000119725	9720	859.3	0.174947097664133	0.2695	0.01085
ENSG00000178623	2321	860.2	0.177392205939751	0.2697	0.01087
ENSG00000117480	504	862.3	0.175761673396286	0.2708	0.01094
ENSG00000101084	12060	862.5	0.167636539051698	0.2704	0.01094
ENSG00000250571	6533	863.6	0.160846612610179	0.2708	0.01098
ENSG00000240449	5587	866.6	0.161491897219344	0.2725	0.01107
ENSG00000111859	4333	867.2	0.173482019358479	0.2725	0.01108
ENSG00000131400	13035	868	0.161491897219344	0.2726	0.01111
ENSG00000130702	12203	868.5	0.160846612610179	0.2724	0.01112
ENSG00000185453	12971	871.6	0.159718058573055	0.2743	0.01122
ENSG00000256128	9170	872	0.175761673396286	0.2741	0.01123
ENSG00000163516	2227	876.1	0.16682653676166	0.2767	0.01136
ENSG00000188060	307	878.7	0.174784237694339	0.2781	0.01144
ENSG00000161298	12770	878.8	0.160040412510468	0.2777	0.01144
ENSG00000279520	10372	878.9	0.173156648351036	0.2773	0.01144
ENSG00000205903	5008	884.6	0.158268356517503	0.2811	0.01162
ENSG00000279059	11408	887.2	0.171693386224356	0.2825	0.0117
ENSG00000184292	556	887.4	0.170069278160357	0.2822	0.01171
ENSG00000119888	1623	889.8	0.167312483560468	0.2835	0.01178
ENSG00000135740	10690	890.2	0.158268356517503	0.2833	0.01179
ENSG00000274602	13224	894.7	0.159718058573055	0.2862	0.01194
ENSG00000204311	2076	895.9	0.161491897219344	0.2866	0.01197
ENSG00000177465	9715	896	0.143691510282557	0.2861	0.01198
ENSG00000120324	4072	896.7	0.158107368396944	0.2862	0.012
ENSG00000159450	913	896.9	0.156980954276232	0.2859	0.01201
ENSG00000178464	12509	898.3	0.164075925745625	0.2864	0.01205
ENSG00000178038	2536	905.2	0.157624511793712	0.2911	0.01227
ENSG00000275632	11930	906.1	0.160201616493081	0.2913	0.0123
ENSG00000196126	4472	906.2	0.156498474463177	0.2909	0.0123
ENSG00000142684	258	907.8	0.168122758808327	0.2916	0.01236
ENSG00000167615	13105	908	0.156337683708941	0.2912	0.01236
ENSG00000182179	2597	910	0.156659283139807	0.2923	0.01243
ENSG00000198482	13065	910.9	0.156016155951673	0.2925	0.01246
ENSG00000224086	13271	916.1	0.155694699836063	0.2959	0.01262
ENSG00000264577	11124	916.5	0.161169218837124	0.2957	0.01264
ENSG00000062370	12905	917.7	0.159718058573055	0.2961	0.01268
ENSG00000173681	5699	917.9	0.156659283139807	0.2957	0.01268
ENSG00000267278	11336	918.5	0.161814647789121	0.2957	0.0127
ENSG00000165995	7983	918.6	0.155052002402163	0.2952	0.0127
ENSG00000175322	11731	918.9	0.159556908610208	0.295	0.01272
ENSG00000047578	10516	921.4	0.154891372769876	0.2964	0.0128
ENSG00000103168	10804	923.5	0.15521264992094	0.2975	0.01286
ENSG00000279342	7859	924.3	0.149920704194202	0.2976	0.01289
ENSG00000172766	9285	926	0.162137470578763	0.2984	0.01295
ENSG00000188026	9152	926.3	0.154570167148848	0.2981	0.01296
ENSG00000174792	3343	928.6	0.102372325720449	0.2993	0.01303
ENSG00000178531	12410	930.3	0.157785446039056	0.3001	0.01309
ENSG00000263002	12901	930.8	0.156176910873104	0.3	0.01311
ENSG00000183840	1955	931.2	0.154249033026011	0.2998	0.01312
ENSG00000244687	12149	931.4	0.155694699836063	0.2995	0.01313
ENSG00000177191	12859	932.4	0.160201616493081	0.2997	0.01316
ENSG00000155363	767	932.8	0.154088492766469	0.2995	0.01317
ENSG00000163346	948	932.9	0.155533998633904	0.2991	0.01318
ENSG00000141738	11222	934.7	0.157302697150199	0.3	0.01324
ENSG00000148200	6932	934.9	0.153767465831257	0.2996	0.01324
ENSG00000115556	2214	936.4	0.158751428693752	0.3002	0.01329
ENSG00000165868	8393	937.6	0.156016155951673	0.3007	0.01333
ENSG00000186567	12908	937.6	0.153767465831257	0.3002	0.01333
ENSG00000173621	7559	938.5	0.163591067720262	0.3004	0.01337
ENSG00000129194	10986	939.5	0.157302697150199	0.3006	0.0134
ENSG00000124614	4503	941.9	0.157624511793712	0.3019	0.01348
ENSG00000198417	10634	942.3	0.15521264992094	0.3017	0.01349
ENSG00000183484	9871	944.8	0.162783332946971	0.3031	0.01358
ENSG00000259865	1417	945.5	0.159879226538468	0.3031	0.0136
ENSG00000140835	10756	946.4	0.161976050154439	0.3033	0.01363
ENSG00000160055	335	947.2	0.153446510314719	0.3034	0.01366
ENSG00000227671	1418	948.9	0.154088492766469	0.3043	0.01372
ENSG00000185485	3095	949.7	0.152644433771633	0.3044	0.01374
ENSG00000143382	875	950.1	0.162298909066135	0.3041	0.01375
ENSG00000198771	1073	950.9	0.163267919540864	0.3043	0.01378
ENSG00000102287	6064	951.4	0.156980954276232	0.3041	0.0138
ENSG00000214274	9450	955.3	0.0384507529496062	0.3066	0.01393
ENSG00000130720	7023	955.6	0.156980954276232	0.3063	0.01394
ENSG00000207870	5745	955.6	0.161330549006808	0.3058	0.01394
ENSG00000197283	4494	955.8	0.152484071959553	0.3055	0.01395
ENSG00000265413	11704	957.1	0.156980954276232	0.306	0.01399
ENSG00000006606	5230	959.1	0.170231606716465	0.307	0.01407
ENSG00000203780	8446	962.8	0.164560946775875	0.3093	0.01419
ENSG00000198185	12131	964	0.152323727970403	0.3097	0.01423
ENSG00000135637	1742	965	0.15072126746922	0.3099	0.01427
ENSG00000170915	4626	966.1	0.151362038095294	0.3103	0.01431
ENSG00000277290	7132	967.4	0.161330549006808	0.3108	0.01435
ENSG00000251369	13164	967.8	0.150561119271143	0.3106	0.01437
ENSG00000132879	132	968.6	0.151682530163898	0.3107	0.01439
ENSG00000177685	7157	970.5	0.157141816744023	0.3116	0.01446
ENSG00000046651	5669	971.5	0.150881433446724	0.3119	0.01449
ENSG00000137699	7834	972.2	0.0883467626914678	0.312	0.01452
ENSG00000263956	852	979.2	0.149280573272602	0.3167	0.01477
ENSG00000153443	10414	979.5	0.150881433446724	0.3164	0.01478
ENSG00000111801	4389	981.5	0.152644433771633	0.3175	0.01485
ENSG00000139192	8511	981.6	0.149120584911929	0.3171	0.01485
ENSG00000204362	179	982.8	0.149760644834091	0.3175	0.01489
ENSG00000279865	8549	983.6	0.159073566696852	0.3176	0.01492
ENSG00000162994	1639	984.4	0.151842802900928	0.3177	0.01495
ENSG00000163482	2218	984.6	0.152484071959553	0.3174	0.01496
ENSG00000178498	8834	985.8	0.14864072625429	0.3177	0.015
ENSG00000225630	2	989	0.14864072625429	0.3197	0.01512
ENSG00000170571	3759	989.7	0.160846612610179	0.3198	0.01514
ENSG00000178878	8576	990.9	0.148320909130194	0.3201	0.01518
ENSG00000279443	302	991.6	0.149120584911929	0.3202	0.01521
ENSG00000004534	2601	995.4	0.147202107181229	0.3225	0.01534
ENSG00000177406	8477	995.8	0.148161027150656	0.3224	0.01536
ENSG00000135596	4759	998.3	0.149120584911929	0.3238	0.01545
ENSG00000197093	5345	998.4	0.080392953091645	0.3233	0.01545
ENSG00000160766	965	999	0.148320909130194	0.3233	0.01548
ENSG00000189298	4417	1001	0.147202107181229	0.3247	0.01557
ENSG00000161647	11302	1003	0.147042349134347	0.3255	0.01563
ENSG00000240583	5083	1004	0.174458572898173	0.3256	0.01566
ENSG00000105877	5036	1004	0.156820109742826	0.3252	0.01566
ENSG00000113108	4060	1004	0.147361882921011	0.3247	0.01566
ENSG00000113971	2885	1004	0.146243824156365	0.3243	0.01567
ENSG00000142188	13557	1005	0.149760644834091	0.3244	0.0157
ENSG00000168016	2460	1005	0.158268356517503	0.3242	0.01571
ENSG00000183914	10992	1009	0.147841316336962	0.3267	0.01586
ENSG00000183765	13306	1011	0.147361882921011	0.3271	0.0159
ENSG00000150401	9427	1011	0.148800661406706	0.3268	0.01591
ENSG00000229344	4	1011	0.157946398238798	0.3267	0.01593
ENSG00000153214	1886	1012	0.146243824156365	0.3268	0.01596
ENSG00000260114	10540	1012	0.146403493797487	0.3266	0.01597
ENSG00000221994	5772	1013	0.152804813410605	0.3267	0.016
ENSG00000257596	8773	1015	0.156498474463177	0.3276	0.01606
ENSG00000251136	6380	1016	0.157946398238798	0.3279	0.0161
ENSG00000266173	11472	1017	0.158590386661895	0.3278	0.01612
ENSG00000143882	1459	1017	0.148161027150656	0.3273	0.01612
ENSG00000255150	9000	1018	0.159073566696852	0.3275	0.01616
ENSG00000134285	8701	1018	0.147202107181229	0.3275	0.01618
ENSG00000153896	12727	1020	0.148161027150656	0.3287	0.01626
ENSG00000160796	2538	1022	0.146243824156365	0.3296	0.01633
ENSG00000185946	713	1022	0.149120584911929	0.3292	0.01634
ENSG00000197557	2070	1023	0.147841316336962	0.3293	0.01637
ENSG00000175482	7567	1025	0.145445740913747	0.3304	0.01645
ENSG00000139190	8512	1027	0.145445740913747	0.3309	0.0165
ENSG00000105821	5394	1027	0.144648098918038	0.3309	0.01652
ENSG00000077454	5358	1028	0.149440579377228	0.3306	0.01653
ENSG00000197375	3989	1028	0.145286177230469	0.3302	0.01653
ENSG00000251348	3903	1029	0.149120584911929	0.3306	0.01658
ENSG00000249242	3371	1029	0.151041617207605	0.3305	0.0166
ENSG00000099290	8085	1032	0.145605322246899	0.332	0.0167
ENSG00000131797	10594	1032	0.14576492123383	0.3317	0.0167
ENSG00000142611	65	1033	0.148800661406706	0.3315	0.01672
ENSG00000213199	5593	1033	0.146084172184655	0.3315	0.01674
ENSG00000100311	13415	1036	0.156659283139807	0.3331	0.01685
ENSG00000080546	4755	1036	0.144488623425598	0.3327	0.01685
ENSG00000155265	8286	1038	0.148960614291275	0.3333	0.01691
ENSG00000128578	5487	1038	0.145445740913747	0.3332	0.01692
ENSG00000236830	13571	1040	0.144648098918038	0.3338	0.01698
ENSG00000129566	9444	1040	0.147681487494956	0.3335	0.01699
ENSG00000115239	1629	1041	0.148320909130194	0.3343	0.01705
ENSG00000236017	5640	1042	0.155533998633904	0.334	0.01707
ENSG00000184898	1979	1042	0.153286059328523	0.3337	0.01708
ENSG00000235016	2603	1043	0.156820109742826	0.3339	0.01711
ENSG00000196689	10905	1044	0.144169725316234	0.3343	0.01716
ENSG00000130988	5756	1045	0.147361882921011	0.3344	0.01718
ENSG00000126775	9617	1046	0.144488623425598	0.3345	0.01721
ENSG00000153558	2453	1047	0.154088492766469	0.3348	0.01725
ENSG00000234684	11888	1047	0.15200309344505	0.3349	0.01728
ENSG00000204859	91	1049	0.143691510282557	0.3356	0.01735
ENSG00000177082	10224	1050	0.143532140490526	0.3357	0.01737
ENSG00000164308	3908	1050	0.144169725316234	0.3352	0.01737
ENSG00000112715	4598	1050	0.144329165559629	0.3349	0.01738
ENSG00000213846	2433	1051	0.142894837314668	0.3351	0.01742
ENSG00000159648	10652	1052	0.154891372769876	0.3357	0.01747
ENSG00000109920	7363	1054	0.143532140490526	0.3364	0.01753
ENSG00000165644	8186	1054	0.153927970369542	0.3359	0.01753
ENSG00000253368	274	1054	0.154249033026011	0.3356	0.01754
ENSG00000258839	10861	1055	0.154249033026011	0.3357	0.01757
ENSG00000120913	6180	1056	0.143850897681591	0.336	0.01761
ENSG00000147454	6198	1057	0.142576291267693	0.3364	0.01766
ENSG00000110455	7325	1058	0.144329165559629	0.3365	0.01769
ENSG00000187531	11650	1059	0.143532140490526	0.3368	0.01772
ENSG00000236200	458	1060	0.150561119271143	0.3371	0.01777
ENSG00000167191	10477	1060	0.153125626185084	0.3368	0.01778
ENSG00000187642	13	1060	0.155855418940657	0.3364	0.01778
ENSG00000271270	2872	1061	0.116691997037516	0.3365	0.01781
ENSG00000005001	10382	1062	0.147841316336962	0.3365	0.01783
ENSG00000254428	7815	1065	0.151041617207605	0.3383	0.01796
ENSG00000102854	10313	1067	0.146403493797487	0.3399	0.01806
ENSG00000196459	5668	1068	0.141461933663464	0.3399	0.01809
ENSG00000213782	8577	1070	0.145126631193161	0.3409	0.01817
ENSG00000221869	6288	1071	0.153125626185084	0.341	0.0182
ENSG00000063169	12965	1071	0.149280573272602	0.3407	0.01821
ENSG00000162174	7414	1073	0.15360697914764	0.3419	0.01829
ENSG00000272153	73	1073	0.146882608776449	0.3414	0.0183
ENSG00000148384	7079	1076	0.14209860403606	0.3427	0.01839
ENSG00000082512	1249	1077	0.140666490603732	0.3436	0.01846
ENSG00000229180	5190	1080	0.142576291267693	0.3452	0.01857
ENSG00000006015	12630	1081	0.149600603229745	0.3454	0.01861
ENSG00000246985	8946	1086	0.144648098918038	0.3483	0.01879
ENSG00000226380	5499	1087	0.14337278830161	0.3487	0.01884
ENSG00000275131	813	1087	0.144488623425598	0.3486	0.01886
ENSG00000162959	1554	1088	0.154891372769876	0.3482	0.01886
ENSG00000175602	7521	1088	0.148960614291275	0.3483	0.01889
ENSG00000183779	6249	1090	0.140825544133565	0.349	0.01896
ENSG00000253485	4086	1092	0.144329165559629	0.3501	0.01904
ENSG00000234444	5171	1092	0.143213453711919	0.3498	0.01905
ENSG00000116819	369	1093	0.140507454607221	0.3497	0.01907
ENSG00000279425	12695	1095	0.150400988848548	0.3507	0.01915
ENSG00000230163	361	1097	0.155694699836063	0.3519	0.01924
ENSG00000114857	2498	1097	0.147361882921011	0.3516	0.01925
ENSG00000111696	8991	1097	0.138918058125115	0.3513	0.01926
ENSG00000140451	10088	1101	0.139712537489259	0.3531	0.01939
ENSG00000225830	8081	1102	0.144010302691519	0.3537	0.01945
ENSG00000213080	1028	1102	0.148161027150656	0.3535	0.01946
ENSG00000109065	11532	1104	0.139235797371172	0.3546	0.01955
ENSG00000179403	39	1105	0.156498474463177	0.3547	0.01958
ENSG00000142675	259	1106	0.15072126746922	0.3547	0.0196
ENSG00000176731	6371	1106	0.138759214740326	0.3545	0.01962
ENSG00000166897	13376	1107	0.142576291267693	0.3546	0.01965
ENSG00000118369	7678	1108	0.140030451778974	0.3552	0.01971
ENSG00000245571	7384	1110	0.138282789492707	0.3556	0.01976
ENSG00000169660	11670	1110	0.138759214740326	0.3558	0.0198
ENSG00000132155	2388	1111	0.138759214740326	0.3554	0.0198
ENSG00000236383	11296	1111	0.125006361067033	0.3552	0.01982
ENSG00000215252	9913	1113	0.143054136717567	0.3561	0.01989
ENSG00000146830	5363	1114	0.138441580427971	0.3565	0.01994
ENSG00000272551	2063	1115	0.114503726783476	0.3568	0.01998
ENSG00000239911	5605	1115	0.139235797371172	0.3565	0.01999
ENSG00000259250	10054	1115	0.148480808830096	0.3561	0.02
ENSG00000104852	12998	1117	0.13748909687166	0.357	0.02007
ENSG00000270223	5883	1117	0.144169725316234	0.3567	0.02008
ENSG00000268357	12673	1118	0.140348436140166	0.3568	0.02011
ENSG00000149716	7599	1118	0.13764780046798	0.3566	0.02013
ENSG00000204172	8074	1119	0.141939410100352	0.3567	0.02016
ENSG00000160961	12559	1123	0.143850897681591	0.359	0.02032
ENSG00000001617	2604	1123	0.150240876197489	0.3588	0.02033
ENSG00000169432	2016	1124	0.142894837314668	0.3585	0.02034
ENSG00000140400	10169	1124	0.139235797371172	0.3582	0.02035
ENSG00000280213	12240	1125	0.138918058125115	0.3589	0.02041
ENSG00000260236	2544	1126	0.146403493797487	0.3588	0.02044
ENSG00000053438	12071	1126	0.141302809961666	0.3587	0.02045
ENSG00000073350	11555	1127	0.147361882921011	0.3585	0.02047
ENSG00000272933	8339	1128	0.145126631193161	0.359	0.02053
ENSG00000244754	9256	1129	0.139235797371172	0.3592	0.02056
ENSG00000197912	10847	1129	0.136695840657202	0.3588	0.02057
ENSG00000270127	10282	1129	0.144807592040846	0.3585	0.02058
ENSG00000147162	5870	1129	0.138600388842562	0.3582	0.02058
ENSG00000159433	9974	1130	0.136378660257795	0.3583	0.02062
ENSG00000239382	12753	1133	0.138124016032921	0.3596	0.02072
ENSG00000109046	11098	1133	0.136854457010601	0.3598	0.02075
ENSG00000115548	1785	1134	0.13764780046798	0.3601	0.0208
ENSG00000138135	8225	1135	0.149600603229745	0.3601	0.02082
ENSG00000266402	11480	1138	0.144488623425598	0.3619	0.02096
ENSG00000181135	6544	1139	0.148320909130194	0.3617	0.02097
ENSG00000197217	6197	1139	0.13764780046798	0.3617	0.021
ENSG00000188315	2583	1140	0.143532140490526	0.3617	0.02102
ENSG00000256223	9202	1141	0.137171742043964	0.3624	0.02109
ENSG00000276550	9883	1143	0.138282789492707	0.3629	0.02115
ENSG00000251333	3540	1143	0.151041617207605	0.3625	0.02115
ENSG00000140398	10168	1144	0.136695840657202	0.3632	0.02122
ENSG00000196268	12678	1146	0.140507454607221	0.3638	0.02128
ENSG00000271997	10233	1147	0.0765845589237947	0.3639	0.02132
ENSG00000132680	981	1151	0.13748909687166	0.3667	0.02151
ENSG00000269044	12583	1152	0.139235797371172	0.3667	0.02153
ENSG00000167685	13137	1159	0.13511063553025	0.3717	0.02185
ENSG00000268205	13151	1160	0.13495221077405	0.3717	0.02188
ENSG00000255423	2712	1161	0.139712537489259	0.3721	0.02193
ENSG00000125731	12395	1163	0.142417044615852	0.373	0.02201
ENSG00000091592	10950	1165	0.134002027397734	0.374	0.0221
ENSG00000246451	9854	1166	0.135269077685249	0.3747	0.02217
ENSG00000099812	12258	1167	0.136537241740878	0.3746	0.02219
ENSG00000181016	5431	1167	0.143532140490526	0.3743	0.0222
ENSG00000188596	8965	1168	0.132261648237312	0.3748	0.02225
ENSG00000267519	12539	1170	0.141302809961666	0.3758	0.02234
ENSG00000196754	923	1171	0.143213453711919	0.3756	0.02235
ENSG00000132109	7185	1171	0.140507454607221	0.3756	0.02239
ENSG00000100344	13465	1172	0.136537241740878	0.3755	0.02241
ENSG00000010322	2643	1174	0.13384372432621	0.3769	0.02251
ENSG00000239779	1739	1175	0.138124016032921	0.3773	0.02257
ENSG00000148814	8456	1175	0.133685438622953	0.3769	0.02257
ENSG00000181666	12783	1176	0.133685438622953	0.3771	0.02261
ENSG00000267680	12899	1179	0.133527170284152	0.3786	0.02273
ENSG00000148824	8467	1179	0.136695840657202	0.3782	0.02273
ENSG00000240356	1904	1185	0.146403493797487	0.3821	0.023
ENSG00000140199	9909	1187	0.134160347841338	0.3832	0.02309
ENSG00000197332	12482	1189	0.137965260044767	0.3839	0.02316
ENSG00000164125	3573	1190	0.13511063553025	0.3843	0.02321
