FC..class1.class2.	P.value
ENSG00000269652	0.311685339359615	0.0002321
ENSG00000162852	0.312401761492718	0.0002323
ENSG00000267523	0.310969272815127	0.0002345
ENSG00000243449	0.317067197282784	0.0002394
ENSG00000269984	0.311327261660857	0.0002414
ENSG00000246922	0.315091517490704	0.000246
ENSG00000267904	0.318505756585215	0.0002483
ENSG00000147437	0.311685339359615	0.0002494
ENSG00000272977	0.308644508068939	0.0002544
ENSG00000137474	0.322108443039468	0.000257
ENSG00000243989	0.32373259173411	0.0002595
ENSG00000196421	0.30989583895542	0.0002761
ENSG00000197191	0.307037247227081	0.0002776
ENSG00000164309	0.310074689143573	0.0002778
ENSG00000279649	0.303115909144546	0.0002782
ENSG00000228393	0.316168825598677	0.0002847
ENSG00000245532	0.306145097646435	0.0002854
ENSG00000221995	0.303471954319326	0.0002915
ENSG00000123901	0.302582006082551	0.0003011
ENSG00000183638	0.30115922979279	0.0003012
ENSG00000213638	0.305253499422093	0.0003108
ENSG00000274627	0.30115922979279	0.0003159
ENSG00000227986	0.332970798589448	0.0003202
ENSG00000227398	0.303471954319326	0.0003228
ENSG00000112599	0.298140480990581	0.0003259
ENSG00000142677	0.306501891277755	0.000333
ENSG00000229117	0.294597079870272	0.0003565
ENSG00000163435	0.303293920748311	0.0003573
ENSG00000233695	0.291592016516404	0.0003755
ENSG00000201512	0.294951028606318	0.0003758
ENSG00000196730	0.312760106015397	0.0003781
ENSG00000143847	0.298850206766001	0.0003806
ENSG00000189350	0.296544873409439	0.0004011
ENSG00000280328	0.291062360373556	0.000407
ENSG00000254909	0.29265191251673	0.0004094
ENSG00000176563	0.292475209100392	0.0004107
ENSG00000235027	0.290356454529068	0.0004112
ENSG00000062282	0.291945228671648	0.0004118
ENSG00000280152	0.296722076018627	0.0004161
ENSG00000238186	0.299915450506908	0.0004269
ENSG00000161798	0.430703354438355	0.0004302
ENSG00000226314	0.291945228671648	0.0004505
ENSG00000225339	0.292475209100392	0.0004681
ENSG00000229132	0.28683209699063	0.0004826
ENSG00000222112	0.313477062194093	0.0004852
ENSG00000117407	0.292298527324299	0.0004876
ENSG00000145020	0.284897363942395	0.0004912
ENSG00000213057	0.283140764381793	0.0004958
ENSG00000102466	0.283491913231254	0.0005008
ENSG00000139537	0.282087830355571	0.0005073
ENSG00000108106	0.285424761148374	0.00052
ENSG00000214827	0.280860377800675	0.00052
ENSG00000197670	0.280509868799706	0.0005269
ENSG00000228002	0.296544873409439	0.0005311
ENSG00000279159	0.294243217950203	0.0005323
ENSG00000112299	0.284018796811603	0.0005366
ENSG00000255310	0.286128257464101	0.0005612
ENSG00000234614	0.278583590010193	0.00057
ENSG00000163283	0.297431104189128	0.0005734
ENSG00000279382	0.27805868731534	0.0005874
ENSG00000167524	0.283316328122915	0.0005894
ENSG00000178922	0.275960984232732	0.0005907
ENSG00000245156	0.287008110538203	0.0006402
ENSG00000171227	0.284545872884282	0.0006463
ENSG00000273478	0.277359114000195	0.0006514
ENSG00000184343	0.270904091862896	0.0006874
ENSG00000258515	0.287360202069148	0.0006877
ENSG00000254595	0.270730032015802	0.0006907
ENSG00000197816	0.277883762181341	0.0006923
ENSG00000131067	0.268990587579271	0.0007258
ENSG00000125652	0.268295396605265	0.0007404
ENSG00000279265	0.291945228671648	0.0007468
ENSG00000228327	0.279633968681193	0.000754
ENSG00000258682	0.266385346925077	0.0007543
ENSG00000217555	0.26413127092642	0.0007808
ENSG00000240970	0.269860047643488	0.0007847
ENSG00000259366	0.265864862868843	0.0007879
ENSG00000233885	0.271948892179571	0.0007988
ENSG00000159588	0.2688167584278	0.0008088
ENSG00000235245	0.26378480237507	0.0008269
ENSG00000229852	0.266038336691079	0.0008289
ENSG00000260160	0.263265255508802	0.0008424
ENSG00000179406	0.26222672274106	0.0008649
ENSG00000079841	0.261707736570506	0.0008992
ENSG00000278897	0.261361849481606	0.0009056
ENSG00000110881	0.263611599296539	0.0009214
ENSG00000213906	0.261016045299488	0.0009391
ENSG00000244161	0.258080051505312	0.0009408
ENSG00000171291	0.259806382979565	0.0009623
ENSG00000213073	0.256183469762226	0.001004
ENSG00000063127	0.254805701921199	0.001012
ENSG00000204128	0.25583890442959	0.001021
ENSG00000224699	0.260670323984417	0.001032
ENSG00000276141	0.260324685496686	0.001088
ENSG00000279452	0.251195309062932	0.001124
ENSG00000213971	0.25256963166354	0.001125
ENSG00000213928	0.255494421371389	0.001141
ENSG00000107968	0.251195309062932	0.001172
ENSG00000214021	0.248450585208394	0.001175
ENSG00000198838	0.248450585208394	0.001203
ENSG00000196436	0.251367027808703	0.001217
ENSG00000276248	0.24759392878462	0.001258
ENSG00000269680	0.261361849481606	0.001263
ENSG00000238279	0.247080178987195	0.001284
ENSG00000262902	0.246908969701895	0.001318
ENSG00000198467	0.244514170649224	0.001347
ENSG00000232931	0.265344566520995	0.001348
ENSG00000135407	0.252054107255378	0.001354
ENSG00000222009	0.251367027808703	0.001357
ENSG00000146094	0.243830671860701	0.001359
ENSG00000137496	0.244514170649224	0.001384
ENSG00000104899	0.244514170649224	0.001386
ENSG00000085465	0.302582006082551	0.001395
ENSG00000132522	0.242635327614509	0.001424
ENSG00000132793	0.241440972950326	0.001445
ENSG00000204764	0.24588214044795	0.001454
ENSG00000259275	0.260843174286054	0.001474
ENSG00000255031	0.242123340252104	0.001474
ENSG00000273036	0.250851932876403	0.001523
ENSG00000196872	0.259979129796617	0.001525
ENSG00000139631	0.237863830098888	0.001599
ENSG00000187066	0.240588467435424	0.001612
ENSG00000102385	0.238714726638381	0.001633
ENSG00000236908	0.238204128494354	0.001646
ENSG00000213903	0.237863830098888	0.001663
ENSG00000116883	0.241440972950326	0.001691
ENSG00000180953	0.235823723644072	0.001703
ENSG00000168386	0.235483986202047	0.001722
ENSG00000247679	0.237353532961849	0.001725
ENSG00000246859	0.234974529999629	0.001751
ENSG00000148288	0.240418026766445	0.001754
ENSG00000269051	0.233447239923686	0.00177
ENSG00000263272	0.233277640788607	0.001791
ENSG00000228302	0.24297675349254	0.001805
ENSG00000235065	0.235483986202047	0.001848
ENSG00000234231	0.253257284222264	0.00185
ENSG00000198753	0.232091004767742	0.001856
ENSG00000121769	0.270730032015802	0.001857
ENSG00000188878	0.232599443553934	0.001866
ENSG00000280383	0.230566762638752	0.001885
ENSG00000183397	0.233108061588777	0.001889
ENSG00000206567	0.23073604337123	0.001924
ENSG00000198556	0.230905343968841	0.001981
ENSG00000176125	0.240758928242722	0.001988
ENSG00000256973	0.240077205824419	0.001989
ENSG00000214376	0.233447239923686	0.001991
ENSG00000102057	0.236163541109049	0.001995
ENSG00000198625	0.229889838266972	0.002018
ENSG00000156345	0.235314147477866	0.002028
ENSG00000197608	0.226847602985948	0.002044
ENSG00000264112	0.230059039585513	0.002094
ENSG00000273373	0.238374307797517	0.002115
ENSG00000258077	0.243489043859842	0.002123
ENSG00000136378	0.227523101086028	0.002125
ENSG00000258472	0.247422658523732	0.002129
ENSG00000157999	0.234465253637023	0.002132
ENSG00000080947	0.225834948493583	0.002239
ENSG00000167103	0.242635327614509	0.00227
ENSG00000187017	0.326624489552119	0.002271
ENSG00000231483	0.222464557891921	0.002274
ENSG00000250608	0.234465253637023	0.002343
ENSG00000215375	0.223138006400305	0.002374
ENSG00000147996	0.22398025935253	0.00239
ENSG00000069535	0.239395805390975	0.002405
ENSG00000273151	0.227354196907308	0.002412
ENSG00000160781	0.221623189091677	0.002438
ENSG00000214765	0.221791423601912	0.002442
ENSG00000129968	0.220278018792927	0.002459
ENSG00000167779	0.231752145097155	0.002513
ENSG00000134321	0.181803870978292	0.002513
ENSG00000143061	0.227860968778647	0.002543
ENSG00000182985	0.22044609650511	0.002607
ENSG00000143127	0.221623189091677	0.002655
ENSG00000234036	0.235483986202047	0.002658
ENSG00000184060	0.22465441592596	0.002668
ENSG00000273443	0.219269963523624	0.002682
ENSG00000260877	0.218262612121666	0.002694
ENSG00000168679	0.2397364653786	0.00273
ENSG00000149927	0.21943792382894	0.002733
ENSG00000240891	0.235653844922546	0.002764
ENSG00000264538	0.219269963523624	0.002791
ENSG00000273066	0.217759200063907	0.002801
ENSG00000164855	0.214909845005242	0.002812
ENSG00000198569	0.224148768964459	0.002816
ENSG00000230267	0.214742411007388	0.002829
ENSG00000121310	0.213570916796944	0.002863
ENSG00000152117	0.212901918388995	0.002896
ENSG00000138834	0.213403638109193	0.002967
ENSG00000123342	0.212066106395924	0.002974
ENSG00000011021	0.215412263621112	0.002995
ENSG00000224411	0.228198915615725	0.00301
ENSG00000239653	0.212233230061433	0.00301
ENSG00000223745	0.214574996439067	0.003055
ENSG00000257681	0.212233230061433	0.003092
ENSG00000242615	0.217591435072627	0.003105
ENSG00000234290	0.213403638109193	0.003112
ENSG00000030066	0.211230778342427	0.003118
ENSG00000204316	0.210229022689942	0.003167
ENSG00000075826	0.209895258653546	0.003222
ENSG00000179532	0.210395933668423	0.003269
ENSG00000084734	0.222801242850483	0.003272
ENSG00000015479	0.216752902621883	0.003276
ENSG00000267002	0.208060935404666	0.003323
ENSG00000170549	0.221286778913893	0.003347
ENSG00000099365	0.217926984566148	0.003374
ENSG00000230224	0.214742411007388	0.003397
ENSG00000187244	0.209561571814799	0.003399
ENSG00000233184	0.207394486592311	0.003409
ENSG00000158296	0.210562863959716	0.003418
ENSG00000220785	0.212400373089006	0.003437
ENSG00000278811	0.215244771307591	0.003448
ENSG00000204177	0.221118603237199	0.003456
ENSG00000028137	0.21742368958777	0.00347
ENSG00000153291	0.207561069935362	0.003492
ENSG00000188818	0.213570916796944	0.00351
ENSG00000177599	0.206062511849444	0.003521
ENSG00000223959	0.206728345501917	0.003561
ENSG00000162572	0.204399270898694	0.003595
ENSG00000258559	0.208894429587471	0.003641
ENSG00000227183	0.211564851526944	0.003642
ENSG00000243302	0.213570916796944	0.003659
ENSG00000221978	0.205563338195578	0.003665
ENSG00000172215	0.207894294337095	0.003667
ENSG00000166387	0.217926984566148	0.003679
ENSG00000139675	0.209728405586698	0.003694
ENSG00000232888	0.210896782498619	0.003717
ENSG00000185596	0.209728405586698	0.003724
ENSG00000280927	0.208560974127558	0.003732
ENSG00000242258	0.214909845005242	0.003746
ENSG00000109771	0.204066852685037	0.003756
ENSG00000113248	0.210729813568291	0.003769
ENSG00000185513	0.202571917847687	0.003805
ENSG00000271533	0.218430455184026	0.003822
ENSG00000279821	0.213738214882699	0.003822
ENSG00000281490	0.205729710223772	0.003833
ENSG00000253598	0.204399270898694	0.003875
ENSG00000243679	0.213905532370957	0.003906
ENSG00000170919	0.203402245951694	0.003926
ENSG00000225828	0.203402245951694	0.003932
ENSG00000272645	0.217591435072627	0.003951
ENSG00000129538	0.209394757333387	0.003961
ENSG00000025708	0.231413364999112	0.003967
ENSG00000205560	0.204066852685037	0.003984
ENSG00000182685	0.149120584911929	0.004007
ENSG00000120049	0.21574730659542	0.004034
ENSG00000267121	0.20074687643936	0.004061
ENSG00000272669	0.208894429587471	0.004067
ENSG00000236871	0.222969614799193	0.00407
ENSG00000154930	0.213570916796944	0.004122
ENSG00000213453	0.215077298437139	0.004169
ENSG00000175768	0.198592981634282	0.004185
ENSG00000125872	0.208227595722634	0.004213
ENSG00000196295	0.198427430536402	0.004231
ENSG00000272994	0.20157615452214	0.004242
ENSG00000278000	0.210229022689942	0.004245
ENSG00000227543	0.199089748941648	0.004268
ENSG00000230590	0.205563338195578	0.004276
ENSG00000099326	0.198758551731541	0.004309
ENSG00000114812	0.197930891195452	0.004309
ENSG00000272578	0.220950447162541	0.004319
ENSG00000258634	0.197434522692056	0.004328
ENSG00000100342	0.211899002087995	0.004386
ENSG00000268970	0.199421022201632	0.00443
ENSG00000197948	0.197599959885161	0.004435
ENSG00000273759	0.224823004303703	0.004448
ENSG00000225975	0.202073950274122	0.004468
ENSG00000125089	0.20074687643936	0.004472
ENSG00000158286	0.195946441032647	0.004579
ENSG00000164530	0.252397769725057	0.004621
ENSG00000196757	0.194294815161489	0.004625
ENSG00000184669	0.140189435198705	0.004639
ENSG00000137225	0.199421022201632	0.00465
ENSG00000160161	0.197434522692056	0.00467
ENSG00000161010	0.19578119333292	0.004686
ENSG00000273899	0.198592981634282	0.00471
ENSG00000158220	0.194955238629597	0.004714
ENSG00000160867	0.208560974127558	0.004763
ENSG00000205763	0.198758551731541	0.004774
ENSG00000118804	0.19578119333292	0.004924
ENSG00000228499	0.198096385321345	0.004941
ENSG00000269918	0.192315356756893	0.004945
ENSG00000280693	0.208227595722634	0.004984
ENSG00000167302	0.191161925676526	0.004995
ENSG00000120093	0.192315356756893	0.00502
ENSG00000100767	0.191491383326025	0.005058
ENSG00000159899	0.194129756521541	0.005063
ENSG00000153294	0.202737945241954	0.005158
ENSG00000225313	0.20074687643936	0.005197
ENSG00000279329	0.196938324908699	0.005207
ENSG00000196338	0.194294815161489	0.005216
ENSG00000100263	0.198592981634282	0.005233
ENSG00000174899	0.194955238629597	0.005254
ENSG00000263412	0.197599959885161	0.005283
ENSG00000137857	0.191656140368503	0.005284
ENSG00000099994	0.198924140832543	0.005285
ENSG00000232630	0.190997225060914	0.005287
ENSG00000118898	0.188200187554227	0.005296
ENSG00000280987	0.20058107800892	0.005322
ENSG00000183688	0.207727672515476	0.00541
ENSG00000106538	0.204565508732707	0.005422
ENSG00000130748	0.198261898433542	0.005456
ENSG00000144395	0.192315356756893	0.005474
ENSG00000231566	0.190667880226499	0.005503
ENSG00000269352	0.186721595456688	0.005508
ENSG00000130684	0.19280996679804	0.005562
ENSG00000280287	0.191161925676526	0.005575
ENSG00000241170	0.191985710910402	0.005585
ENSG00000214193	0.187707155126729	0.00567
ENSG00000184194	0.187871480548729	0.005724
ENSG00000162194	0.194790104417674	0.005726
ENSG00000161912	0.192150524418423	0.005788
ENSG00000186205	0.186393225126173	0.005794
ENSG00000259417	0.202903991745088	0.005806
ENSG00000267796	0.189351252217354	0.005855
ENSG00000269834	0.18426063783336	0.005863
ENSG00000110888	0.187050040544251	0.005899
ENSG00000003249	0.19280996679804	0.005908
ENSG00000137877	0.184096723154903	0.005957
ENSG00000256377	0.190503235999115	0.00598
ENSG00000169228	0.192315356756893	0.006005
ENSG00000280067	0.198758551731541	0.006033
ENSG00000204681	0.186885808653711	0.006108
ENSG00000150722	0.196111707662175	0.00614
ENSG00000248734	0.196442297727987	0.00615
ENSG00000172974	0.195615964558658	0.006169
ENSG00000100902	0.184916482845627	0.006176
ENSG00000223878	0.196938324908699	0.006229
ENSG00000105519	0.187542848419543	0.006241
ENSG00000214776	0.207727672515476	0.006377
ENSG00000257704	0.185736708600218	0.006389
ENSG00000279155	0.185900809725447	0.00643
ENSG00000279010	0.193469710740434	0.006439
ENSG00000261326	0.183441250612556	0.006444
ENSG00000131591	0.183932827097824	0.006481
ENSG00000113140	0.181640235176961	0.006519
ENSG00000213574	0.205729710223772	0.006542
ENSG00000212123	0.182622328503442	0.006662
ENSG00000230551	0.179841465269835	0.00676
ENSG00000273599	0.186229067984175	0.006821
ENSG00000135205	0.181313019244306	0.006902
ENSG00000261786	0.179351280642812	0.006912
ENSG00000257497	0.180822334457232	0.006918
ENSG00000232472	0.161653263478769	0.006936
ENSG00000162591	0.192974874501356	0.007025
ENSG00000092964	0.180822334457232	0.007075
ENSG00000278129	0.179351280642812	0.007134
ENSG00000188959	0.179841465269835	0.007137
ENSG00000244560	0.182622328503442	0.007148
ENSG00000180176	0.181967525341905	0.007179
ENSG00000164749	0.191820916228529	0.007194
ENSG00000101104	0.179024583394838	0.007196
ENSG00000166762	0.178861262509296	0.007214
ENSG00000270055	0.186229067984175	0.007298
ENSG00000184058	0.177229069733224	0.007341
ENSG00000204758	0.186885808653711	0.007377
ENSG00000196912	0.165693297037092	0.007378
ENSG00000153157	0.177555360595383	0.00739
ENSG00000200534	0.17869796011047	0.007403
ENSG00000262903	0.199421022201632	0.007446
ENSG00000147459	0.174947097664133	0.007448
ENSG00000277778	0.195450754705528	0.007492
ENSG00000229152	0.180168347573463	0.007505
ENSG00000236824	0.195120391745327	0.007508
ENSG00000064270	0.184424571137427	0.007589
ENSG00000196407	0.17918792277128	0.007675
ENSG00000274877	0.180331816503544	0.007691
ENSG00000089127	0.180985877510277	0.007874
ENSG00000239665	0.174295768063504	0.007892
ENSG00000225855	0.177065951971629	0.0079
ENSG00000018189	0.174784237694339	0.007908
ENSG00000168970	0.184916482845627	0.00796
ENSG00000102878	0.174784237694339	0.007975
ENSG00000261126	0.171855897634372	0.008169
ENSG00000229771	0.080392953091645	0.008176
ENSG00000250959	0.173807463763398	0.008186
ENSG00000171219	0.176087632512198	0.008244
ENSG00000037757	0.173319324682142	0.008292
ENSG00000187987	0.180822334457232	0.008296
ENSG00000225205	0.174784237694339	0.008335
ENSG00000253341	0.181967525341905	0.008339
ENSG00000263826	0.187542848419543	0.008341
ENSG00000182324	0.185736708600218	0.008341
ENSG00000100207	0.185244517190126	0.008356
ENSG00000100445	0.184752493639325	0.008407
ENSG00000213398	0.170881103650739	0.00845
ENSG00000105443	0.169906967867011	0.008459
ENSG00000119737	0.180985877510277	0.008584
ENSG00000206149	0.180004897163625	0.008639
ENSG00000108848	0.169095690197941	0.008704
ENSG00000166450	0.171368418311981	0.008747
ENSG00000248527	0.169257909239085	0.008758
ENSG00000050327	0.173482019358479	0.008804
ENSG00000152256	0.175109976020602	0.008818
ENSG00000144026	0.168771306825942	0.008822
ENSG00000180891	0.170393953539446	0.008824
ENSG00000173275	0.168446996373663	0.008828
ENSG00000261061	0.169906967867011	0.008845
ENSG00000203896	0.168609142486886	0.008871
ENSG00000279253	0.167960667348026	0.008904
ENSG00000146067	0.167960667348026	0.008982
ENSG00000100100	0.183605090830879	0.009024
ENSG00000214110	0.171205961801378	0.00915
ENSG00000159239	0.173156648351036	0.009241
ENSG00000175309	0.171043523582337	0.009261
ENSG00000151967	0.184096723154903	0.009286
ENSG00000274925	0.175761673396286	0.009351
ENSG00000248323	0.174295768063504	0.009368
ENSG00000005801	0.168122758808327	0.009374
ENSG00000174943	0.166664590862529	0.009396
ENSG00000141933	0.173319324682142	0.0094
ENSG00000117707	0.169257909239085	0.009406
ENSG00000229097	0.178534676194175	0.009456
ENSG00000203999	0.182458599848566	0.009482
ENSG00000112855	0.165369677690538	0.009532
ENSG00000197989	0.166340753590487	0.009584
ENSG00000159917	0.16747450220749	0.009592
ENSG00000214106	0.167312483560468	0.009649
ENSG00000131019	0.166502663140165	0.009666
ENSG00000197774	0.16747450220749	0.009676
ENSG00000254285	0.175272872767897	0.009681
ENSG00000242861	0.168446996373663	0.009722
ENSG00000173638	0.176576709314742	0.009746
ENSG00000267383	0.172506126396202	0.009783
ENSG00000269858	0.164399254980705	0.009799
ENSG00000197744	0.172993990361023	0.009843
ENSG00000229809	0.167150483106546	0.00989
ENSG00000166436	0.175924643748438	0.009913
ENSG00000130813	0.167312483560468	0.009923
ENSG00000268218	0.163914288297594	0.009981
ENSG00000089820	0.177229069733224	0.01
ENSG00000189190	0.164399254980705	0.01002
ENSG00000254612	0.173807463763398	0.01004
ENSG00000100068	0.164237581305309	0.01006
ENSG00000102904	0.173807463763398	0.01013
ENSG00000090661	0.181149439104566	0.01022
ENSG00000236296	0.168284868482175	0.01022
ENSG00000213066	0.164399254980705	0.01025
ENSG00000106404	0.163591067720262	0.01036
ENSG00000258088	0.177555360595383	0.01044
ENSG00000089091	0.162783332946971	0.01044
ENSG00000178917	0.164560946775875	0.01049
ENSG00000204514	0.171368418311981	0.01051
ENSG00000247627	0.166664590862529	0.01058
ENSG00000174652	0.161491897219344	0.0106
ENSG00000260565	0.161976050154439	0.0106
ENSG00000267244	0.180004897163625	0.01067
ENSG00000126870	0.161814647789121	0.01067
ENSG00000262001	0.172506126396202	0.01073
ENSG00000119725	0.174947097664133	0.01085
ENSG00000178623	0.177392205939751	0.01087
ENSG00000117480	0.175761673396286	0.01094
ENSG00000101084	0.167636539051698	0.01094
ENSG00000250571	0.160846612610179	0.01098
ENSG00000240449	0.161491897219344	0.01107
ENSG00000111859	0.173482019358479	0.01108
ENSG00000131400	0.161491897219344	0.01111
ENSG00000130702	0.160846612610179	0.01112
ENSG00000185453	0.159718058573055	0.01122
ENSG00000256128	0.175761673396286	0.01123
ENSG00000163516	0.16682653676166	0.01136
ENSG00000188060	0.174784237694339	0.01144
ENSG00000161298	0.160040412510468	0.01144
ENSG00000279520	0.173156648351036	0.01144
ENSG00000205903	0.158268356517503	0.01162
ENSG00000279059	0.171693386224356	0.0117
ENSG00000184292	0.170069278160357	0.01171
ENSG00000119888	0.167312483560468	0.01178
ENSG00000135740	0.158268356517503	0.01179
ENSG00000274602	0.159718058573055	0.01194
ENSG00000204311	0.161491897219344	0.01197
ENSG00000177465	0.143691510282557	0.01198
ENSG00000120324	0.158107368396944	0.012
ENSG00000159450	0.156980954276232	0.01201
ENSG00000178464	0.164075925745625	0.01205
ENSG00000178038	0.157624511793712	0.01227
ENSG00000275632	0.160201616493081	0.0123
ENSG00000196126	0.156498474463177	0.0123
ENSG00000142684	0.168122758808327	0.01236
ENSG00000167615	0.156337683708941	0.01236
ENSG00000182179	0.156659283139807	0.01243
ENSG00000198482	0.156016155951673	0.01246
ENSG00000224086	0.155694699836063	0.01262
ENSG00000264577	0.161169218837124	0.01264
ENSG00000062370	0.159718058573055	0.01268
ENSG00000173681	0.156659283139807	0.01268
ENSG00000267278	0.161814647789121	0.0127
ENSG00000165995	0.155052002402163	0.0127
ENSG00000175322	0.159556908610208	0.01272
ENSG00000047578	0.154891372769876	0.0128
ENSG00000103168	0.15521264992094	0.01286
ENSG00000279342	0.149920704194202	0.01289
ENSG00000172766	0.162137470578763	0.01295
ENSG00000188026	0.154570167148848	0.01296
ENSG00000174792	0.102372325720449	0.01303
ENSG00000178531	0.157785446039056	0.01309
ENSG00000263002	0.156176910873104	0.01311
ENSG00000183840	0.154249033026011	0.01312
ENSG00000244687	0.155694699836063	0.01313
ENSG00000177191	0.160201616493081	0.01316
ENSG00000155363	0.154088492766469	0.01317
ENSG00000163346	0.155533998633904	0.01318
ENSG00000141738	0.157302697150199	0.01324
ENSG00000148200	0.153767465831257	0.01324
ENSG00000115556	0.158751428693752	0.01329
ENSG00000165868	0.156016155951673	0.01333
ENSG00000186567	0.153767465831257	0.01333
ENSG00000173621	0.163591067720262	0.01337
ENSG00000129194	0.157302697150199	0.0134
ENSG00000124614	0.157624511793712	0.01348
ENSG00000198417	0.15521264992094	0.01349
ENSG00000183484	0.162783332946971	0.01358
ENSG00000259865	0.159879226538468	0.0136
ENSG00000140835	0.161976050154439	0.01363
ENSG00000160055	0.153446510314719	0.01366
ENSG00000227671	0.154088492766469	0.01372
ENSG00000185485	0.152644433771633	0.01374
ENSG00000143382	0.162298909066135	0.01375
ENSG00000198771	0.163267919540864	0.01378
ENSG00000102287	0.156980954276232	0.0138
ENSG00000214274	0.0384507529496062	0.01393
ENSG00000130720	0.156980954276232	0.01394
ENSG00000207870	0.161330549006808	0.01394
ENSG00000197283	0.152484071959553	0.01395
