FC..class1.class2.	P.value
ENSG00000132329	0.183441250612556	0.01439
ENSG00000102981	0.186885808653711	0.01445
ENSG00000261094	0.18984484692168	0.01455
ENSG00000131584	0.187871480548729	0.01455
ENSG00000271533	0.184588523071337	0.01456
ENSG00000128692	0.194955238629597	0.01462
ENSG00000177954	0.182786075741673	0.01471
ENSG00000167377	0.195285563769194	0.01471
ENSG00000127415	0.192315356756893	0.01479
ENSG00000147127	0.196111707662175	0.01488
ENSG00000007541	0.189022282875856	0.01491
ENSG00000134940	0.199089748941648	0.01495
ENSG00000156127	0.200912693925996	0.01503
ENSG00000267244	0.194955238629597	0.01514
ENSG00000177542	0.181149439104566	0.01518
ENSG00000180902	0.190667880226499	0.01518
ENSG00000181016	0.187378560422908	0.01523
ENSG00000164520	0.199586687361243	0.01525
ENSG00000142327	0.179841465269835	0.01531
ENSG00000197019	0.182949841567479	0.01532
ENSG00000132819	0.180168347573463	0.01535
ENSG00000160117	0.198261898433542	0.01535
ENSG00000267796	0.190009416024795	0.01537
ENSG00000230797	0.184588523071337	0.01549
ENSG00000260233	0.181149439104566	0.01551
ENSG00000220848	0.183441250612556	0.01558
ENSG00000167880	0.17918792277128	0.01558
ENSG00000167674	0.182622328503442	0.01584
ENSG00000169228	0.182458599848566	0.01585
ENSG00000281376	0.182458599848566	0.01585
ENSG00000169660	0.180495303958067	0.01592
ENSG00000170369	0.183768949657892	0.01592
ENSG00000137038	0.178534676194175	0.01594
ENSG00000188566	0.183277428998698	0.01601
ENSG00000234390	0.191820916228529	0.01602
ENSG00000258947	0.18311362598508	0.01612
ENSG00000185024	0.177065951971629	0.01626
ENSG00000196378	0.183768949657892	0.01634
ENSG00000140859	0.177555360595383	0.01652
ENSG00000176842	0.177555360595383	0.01652
ENSG00000161091	0.17918792277128	0.01653
ENSG00000187608	0.187050040544251	0.01653
ENSG00000059145	0.17869796011047	0.01657
ENSG00000091073	0.179351280642812	0.01665
ENSG00000187953	0.174947097664133	0.01672
ENSG00000165886	0.175109976020602	0.01677
ENSG00000259972	0.191491383326025	0.01678
ENSG00000164197	0.177718533704293	0.01689
ENSG00000109265	0.175435787910173	0.0169
ENSG00000160050	0.174295768063504	0.0169
ENSG00000167543	0.181967525341905	0.01699
ENSG00000105063	0.175109976020602	0.01701
ENSG00000177303	0.174784237694339	0.01705
ENSG00000142544	0.175272872767897	0.01709
ENSG00000118181	0.178044935298647	0.0171
ENSG00000116691	0.174947097664133	0.01714
ENSG00000165684	0.175924643748438	0.01714
ENSG00000169957	0.174458572898173	0.01715
ENSG00000164877	0.187214291132564	0.01716
ENSG00000227082	0.190009416024795	0.01717
ENSG00000104055	0.175598721451584	0.01724
ENSG00000247596	0.17869796011047	0.01725
ENSG00000236671	0.17918792277128	0.01728
ENSG00000110852	0.176739771766556	0.0173
ENSG00000254531	0.173807463763398	0.01733
ENSG00000161671	0.174458572898173	0.01734
ENSG00000213465	0.173807463763398	0.01738
ENSG00000115361	0.176576709314742	0.0174
ENSG00000114790	0.174132981598915	0.0174
ENSG00000263470	0.173644732384185	0.01751
ENSG00000198948	0.172668729387739	0.01767
ENSG00000130734	0.173482019358479	0.01772
ENSG00000108479	0.175761673396286	0.01774
ENSG00000180353	0.174621396107069	0.01774
ENSG00000279382	0.181476617933702	0.01785
ENSG00000125744	0.175598721451584	0.01793
ENSG00000197261	0.184424571137427	0.01794
ENSG00000230626	0.172506126396202	0.01798
ENSG00000272551	0.172343541729226	0.01801
ENSG00000099364	0.183605090830879	0.01805
ENSG00000262049	0.176576709314742	0.01806
ENSG00000279789	0.180495303958067	0.01815
ENSG00000249867	0.175598721451584	0.01816
ENSG00000126934	0.170393953539446	0.01827
ENSG00000166432	0.179351280642812	0.01833
ENSG00000085644	0.172018427352438	0.01839
ENSG00000213928	0.188693388530219	0.0184
ENSG00000104881	0.170069278160357	0.01844
ENSG00000026036	0.187214291132564	0.01845
ENSG00000179406	0.140030451778974	0.01852
ENSG00000179965	0.177718533704293	0.01853
ENSG00000149541	0.176413665291188	0.01861
ENSG00000128274	0.170718702002469	0.01863
ENSG00000089820	0.177718533704293	0.01863
ENSG00000141524	0.170393953539446	0.01873
ENSG00000137496	0.182458599848566	0.01876
ENSG00000092295	0.185080490694481	0.01877
ENSG00000188033	0.171368418311981	0.01882
ENSG00000170604	0.171205961801378	0.01882
ENSG00000125995	0.175924643748438	0.01884
ENSG00000228492	0.186064929518683	0.01885
ENSG00000062282	0.170556318633409	0.01887
ENSG00000168061	0.176902852650796	0.01894
ENSG00000230487	0.170556318633409	0.01894
ENSG00000161544	0.182949841567479	0.01908
ENSG00000032444	0.174621396107069	0.0191
ENSG00000159214	0.178534676194175	0.01915
ENSG00000173327	0.168446996373663	0.0193
ENSG00000063176	0.169906967867011	0.0193
ENSG00000177606	0.169906967867011	0.01932
ENSG00000182154	0.175109976020602	0.01935
ENSG00000203485	0.168446996373663	0.01942
ENSG00000198171	0.16747450220749	0.01951
ENSG00000184497	0.170556318633409	0.01955
ENSG00000267216	0.180822334457232	0.01966
ENSG00000142102	0.175435787910173	0.01969
ENSG00000162076	0.169095690197941	0.01976
ENSG00000132024	0.167150483106546	0.01978
ENSG00000175221	0.166502663140165	0.01979
ENSG00000175756	0.16779859409718	0.01986
ENSG00000079313	0.169906967867011	0.01987
ENSG00000197191	0.176739771766556	0.01988
ENSG00000280152	0.181640235176961	0.01989
ENSG00000178896	0.166664590862529	0.01993
ENSG00000160886	0.185080490694481	0.01997
ENSG00000213073	0.170069278160357	0.02003
ENSG00000049249	0.179351280642812	0.02006
ENSG00000150627	0.177065951971629	0.0201
ENSG00000242071	0.0926478158286289	0.02013
ENSG00000232838	0.180168347573463	0.02014
ENSG00000130684	0.167636539051698	0.02016
ENSG00000146112	0.170881103650739	0.02051
ENSG00000182087	0.174621396107069	0.02053
ENSG00000130299	0.167960667348026	0.02063
ENSG00000178093	0.172831350707969	0.02075
ENSG00000229771	0.165693297037092	0.02083
ENSG00000144152	0.16682653676166	0.02092
ENSG00000196104	0.178534676194175	0.02094
ENSG00000176531	0.169906967867011	0.02095
ENSG00000239388	0.165693297037092	0.02097
ENSG00000138326	0.166988500841638	0.02106
ENSG00000243802	0.179678051887898	0.02106
ENSG00000178665	0.174132981598915	0.02111
ENSG00000183963	0.165531478289697	0.02114
ENSG00000171298	0.166664590862529	0.02126
ENSG00000141959	0.165369677690538	0.02136
ENSG00000251247	0.165855133936795	0.02139
ENSG00000169026	0.174132981598915	0.02141
ENSG00000133315	0.167960667348026	0.0215
ENSG00000104973	0.164237581305309	0.02151
ENSG00000071889	0.162621840246193	0.02156
ENSG00000239911	0.165693297037092	0.02156
ENSG00000162415	0.169906967867011	0.02166
ENSG00000169100	0.173482019358479	0.02177
ENSG00000272316	0.162783332946971	0.02178
ENSG00000213997	0.129260475011061	0.02179
ENSG00000259985	0.165855133936795	0.02182
ENSG00000213654	0.166502663140165	0.02194
ENSG00000105655	0.162621840246193	0.02196
ENSG00000106003	0.164075925745625	0.02199
ENSG00000174177	0.163267919540864	0.02208
ENSG00000142156	0.163591067720262	0.02209
ENSG00000198113	0.163429484582848	0.02215
ENSG00000172366	0.168609142486886	0.02218
ENSG00000173141	0.164075925745625	0.02248
ENSG00000275180	0.170718702002469	0.0225
ENSG00000105325	0.169095690197941	0.02257
ENSG00000267745	0.161330549006808	0.0227
ENSG00000109819	0.166988500841638	0.02273
ENSG00000144843	0.162783332946971	0.02285
ENSG00000086504	0.160040412510468	0.02305
ENSG00000280099	0.163591067720262	0.02306
ENSG00000074855	0.173644732384185	0.02309
ENSG00000186907	0.173807463763398	0.0231
ENSG00000205593	0.165531478289697	0.02313
ENSG00000099326	0.174132981598915	0.02314
ENSG00000177283	0.161169218837124	0.02322
ENSG00000135898	0.165207895235545	0.02325
ENSG00000234329	0.165693297037092	0.02332
ENSG00000166821	0.16779859409718	0.02351
ENSG00000076826	0.173644732384185	0.0236
ENSG00000150527	0.161814647789121	0.02369
ENSG00000109794	0.159234662676126	0.02372
ENSG00000159733	0.163591067720262	0.02379
ENSG00000187653	0.166502663140165	0.02385
ENSG00000142330	0.173156648351036	0.02392
ENSG00000170049	0.157785446039056	0.02403
ENSG00000273151	0.164722656694879	0.02405
ENSG00000155034	0.161976050154439	0.02412
ENSG00000099812	0.161007906706259	0.02414
ENSG00000138083	0.166340753590487	0.02416
ENSG00000248632	0.167960667348026	0.02425
ENSG00000225138	0.174784237694339	0.02429
ENSG00000204860	0.159718058573055	0.0243
ENSG00000165802	0.157141816744023	0.02448
ENSG00000261236	0.161007906706259	0.02449
ENSG00000069535	0.0429026029362672	0.02462
ENSG00000181444	0.170881103650739	0.02478
ENSG00000110697	0.161169218837124	0.0249
ENSG00000104852	0.155855418940657	0.02492
ENSG00000141522	0.160685336544851	0.02495
ENSG00000178343	0.161653263478769	0.02495
ENSG00000242861	0.158751428693752	0.02515
ENSG00000215375	0.165693297037092	0.02518
ENSG00000100425	0.158751428693752	0.0252
ENSG00000142459	0.155533998633904	0.0252
ENSG00000132530	0.155373315330192	0.02521
ENSG00000029993	0.154570167148848	0.02534
ENSG00000102879	0.159879226538468	0.02534
ENSG00000235897	0.155694699836063	0.02539
ENSG00000184436	0.160040412510468	0.0254
ENSG00000253251	0.156659283139807	0.02542
ENSG00000153898	0.158912488704066	0.02551
ENSG00000145861	0.168446996373663	0.02551
ENSG00000157637	0.160846612610179	0.02552
ENSG00000128626	0.15521264992094	0.02571
ENSG00000121089	0.164399254980705	0.02573
ENSG00000235098	0.162298909066135	0.02576
ENSG00000227234	0.161653263478769	0.02577
ENSG00000164104	0.15521264992094	0.02585
ENSG00000196843	0.160040412510468	0.02593
ENSG00000270728	0.164399254980705	0.02597
ENSG00000261159	0.148960614291275	0.026
ENSG00000250571	0.156980954276232	0.02608
ENSG00000104131	0.153125626185084	0.02621
ENSG00000121895	0.153125626185084	0.02632
ENSG00000254759	0.112630704721118	0.02636
ENSG00000162852	0.152484071959553	0.02641
ENSG00000161179	0.154088492766469	0.02654
ENSG00000130810	0.152965210880434	0.02654
ENSG00000110717	0.154570167148848	0.02665
ENSG00000167671	0.154570167148848	0.02666
ENSG00000238117	0.161330549006808	0.02681
ENSG00000258297	0.157463595498761	0.02715
ENSG00000169733	0.156980954276232	0.02715
ENSG00000130522	0.151842802900928	0.02717
ENSG00000175866	0.152644433771633	0.02722
ENSG00000136770	0.151362038095294	0.02723
ENSG00000126562	0.165693297037092	0.02724
ENSG00000137218	0.159556908610208	0.02731
ENSG00000073150	0.162137470578763	0.02738
ENSG00000099385	0.151362038095294	0.02755
ENSG00000274561	0.154570167148848	0.02758
ENSG00000155093	0.156820109742826	0.02761
ENSG00000100429	0.165369677690538	0.02767
ENSG00000172766	0.150080781314021	0.02779
ENSG00000162244	0.152965210880434	0.02784
ENSG00000129194	0.164237581305309	0.02784
ENSG00000269743	0.152965210880434	0.02787
ENSG00000259366	0.175598721451584	0.02788
ENSG00000046653	0.144010302691519	0.02804
ENSG00000188039	0.154088492766469	0.02807
ENSG00000167657	0.149600603229745	0.02837
ENSG00000075618	0.152804813410605	0.02845
ENSG00000161513	0.152804813410605	0.02848
ENSG00000214063	0.155533998633904	0.02855
ENSG00000124104	0.154730761020099	0.02855
ENSG00000072310	0.15200309344505	0.02856
ENSG00000274925	0.159395776645905	0.02862
ENSG00000141526	0.151041617207605	0.02874
ENSG00000128610	0.150561119271143	0.02877
ENSG00000165175	0.152323727970403	0.02879
ENSG00000197114	0.161814647789121	0.02883
ENSG00000100918	0.149760644834091	0.02895
ENSG00000109107	0.161007906706259	0.02897
ENSG00000223508	0.149920704194202	0.029
ENSG00000169193	0.149760644834091	0.02906
ENSG00000170684	0.157946398238798	0.02912
ENSG00000172009	0.147841316336962	0.02925
ENSG00000269399	0.158429362604483	0.02932
ENSG00000164758	0.14864072625429	0.02941
ENSG00000008300	0.154570167148848	0.02947
ENSG00000176092	0.158912488704066	0.02975
ENSG00000272870	0.0717244383880651	0.02978
ENSG00000160181	0.160846612610179	0.02991
ENSG00000159674	0.157946398238798	0.02992
ENSG00000171219	0.147361882921011	0.03003
ENSG00000235316	0.159234662676126	0.03007
ENSG00000251322	0.147361882921011	0.03011
ENSG00000158639	0.151201818755811	0.03013
ENSG00000177374	0.15072126746922	0.03023
ENSG00000123933	0.149440579377228	0.03027
ENSG00000100056	0.148480808830096	0.03028
ENSG00000106714	0.147042349134347	0.03051
ENSG00000120833	0.147841316336962	0.03051
ENSG00000105185	0.149760644834091	0.03052
ENSG00000179085	0.157141816744023	0.03052
ENSG00000130669	0.157141816744023	0.03053
ENSG00000116741	0.147361882921011	0.03066
ENSG00000183484	0.159556908610208	0.03071
ENSG00000261971	0.162783332946971	0.03072
ENSG00000129925	0.147042349134347	0.03083
ENSG00000118690	0.148480808830096	0.03089
ENSG00000176912	0.152644433771633	0.03091
ENSG00000170647	0.146084172184655	0.03091
ENSG00000126787	0.145126631193161	0.03093
ENSG00000174137	0.150561119271143	0.03098
ENSG00000167394	0.15521264992094	0.031
ENSG00000101441	0.152484071959553	0.03104
ENSG00000141985	0.146403493797487	0.03107
ENSG00000123064	0.148960614291275	0.03107
ENSG00000245498	0.155855418940657	0.03109
ENSG00000197744	0.0473682329180313	0.0311
ENSG00000205560	0.165855133936795	0.03115
ENSG00000280149	0.146882608776449	0.03126
ENSG00000143816	0.14496710279792	0.03135
ENSG00000269918	0.0414171260331066	0.03143
ENSG00000136490	0.144648098918038	0.03166
ENSG00000108602	0.150400988848548	0.03181
ENSG00000196418	0.146563181111933	0.03184
ENSG00000102854	0.14337278830161	0.03193
ENSG00000069399	0.144010302691519	0.03197
ENSG00000064961	0.145605322246899	0.03198
ENSG00000269028	0.155052002402163	0.03224
ENSG00000104885	0.151682530163898	0.03261
ENSG00000134297	0.149920704194202	0.03265
ENSG00000185236	0.150400988848548	0.03266
ENSG00000242110	0.149600603229745	0.03282
ENSG00000185774	0.153927970369542	0.03299
ENSG00000122490	0.147042349134347	0.033
ENSG00000182141	0.143691510282557	0.03301
ENSG00000203867	0.148800661406706	0.03315
ENSG00000014164	0.148800661406706	0.03332
ENSG00000100065	0.143691510282557	0.03335
ENSG00000197136	0.148960614291275	0.03338
ENSG00000088836	0.15200309344505	0.0335
ENSG00000145912	0.147521676357613	0.03355
ENSG00000136870	0.140984615200586	0.03371
ENSG00000254470	0.152163401800222	0.03384
ENSG00000142634	0.146403493797487	0.03424
ENSG00000071626	0.141143703808663	0.03436
ENSG00000114923	0.142894837314668	0.03443
ENSG00000090776	0.142894837314668	0.03446
ENSG00000250303	0.140189435198705	0.03449
ENSG00000165181	0.153446510314719	0.03449
ENSG00000119559	0.140666490603732	0.03462
ENSG00000174917	0.144010302691519	0.03466
ENSG00000176619	0.146084172184655	0.03467
ENSG00000259865	0.147521676357613	0.03472
ENSG00000183150	0.144488623425598	0.03474
ENSG00000150967	0.140348436140166	0.03475
ENSG00000160207	0.148960614291275	0.03475
ENSG00000260761	0.135269077685249	0.03478
ENSG00000186834	0.146563181111933	0.0348
ENSG00000105618	0.155694699836063	0.03483
ENSG00000172590	0.139712537489259	0.03484
ENSG00000205940	0.105628450038725	0.03522
ENSG00000129968	0.148161027150656	0.0354
ENSG00000270055	0.138759214740326	0.03541
ENSG00000005469	0.13907691900078	0.03546
ENSG00000136866	0.14337278830161	0.0355
ENSG00000176731	0.149120584911929	0.03551
ENSG00000099937	0.140507454607221	0.03562
ENSG00000267102	0.143213453711919	0.03599
ENSG00000240370	0.137965260044767	0.03603
ENSG00000197858	0.139712537489259	0.03613
ENSG00000198542	0.147521676357613	0.03616
ENSG00000188295	0.140984615200586	0.03626
ENSG00000135338	0.145924537878446	0.03629
ENSG00000166455	0.137806521524401	0.0363
ENSG00000160877	0.138441580427971	0.03637
ENSG00000120696	0.140507454607221	0.03665
ENSG00000218175	0.0369698504988098	0.03675
ENSG00000171450	0.148001162887554	0.03675
ENSG00000126254	0.139553606611556	0.03692
ENSG00000228327	0.131945441103797	0.03695
ENSG00000156500	0.140825544133565	0.037
ENSG00000197070	0.140030451778974	0.03737
ENSG00000103227	0.141621074917929	0.03744
ENSG00000171425	0.144807592040846	0.03771
ENSG00000111911	0.13558601420693	0.03808
ENSG00000253958	0.13574450858126	0.0381
ENSG00000108848	0.141461933663464	0.03817
ENSG00000196576	0.143691510282557	0.03828
ENSG00000132005	0.140984615200586	0.03835
ENSG00000173898	0.134635413442762	0.03839
ENSG00000213865	0.137806521524401	0.0387
ENSG00000130733	0.136695840657202	0.03878
ENSG00000154153	0.141143703808663	0.03879
ENSG00000181284	0.137806521524401	0.03893
ENSG00000088756	0.136061549576028	0.03919
ENSG00000105671	0.137806521524401	0.03922
ENSG00000113758	0.134793803412827	0.03937
ENSG00000274712	0.140348436140166	0.03962
ENSG00000250988	0.112318770657008	0.03968
ENSG00000142546	0.136537241740878	0.03969
ENSG00000254535	0.142894837314668	0.03979
ENSG00000236383	0.148320909130194	0.03988
ENSG00000218283	0.146243824156365	0.03989
ENSG00000246273	0.13384372432621	0.03991
ENSG00000174516	0.135269077685249	0.03998
ENSG00000250067	0.142894837314668	0.04004
ENSG00000234602	0.104387155024838	0.04009
ENSG00000174004	0.132577924691695	0.04013
ENSG00000091490	0.144807592040846	0.04017
ENSG00000250072	0.140666490603732	0.04023
ENSG00000175416	0.132894270497345	0.04033
ENSG00000272556	0.147521676357613	0.04043
ENSG00000279520	0.152965210880434	0.04055
ENSG00000110046	0.133527170284152	0.04056
ENSG00000076984	0.13511063553025	0.04057
ENSG00000153132	0.133052469416402	0.0406
ENSG00000225205	0.135903020369684	0.0406
ENSG00000276043	0.139394693240146	0.04084
ENSG00000054267	0.13495221077405	0.04085
ENSG00000131437	0.132577924691695	0.04103
ENSG00000131116	0.143213453711919	0.04117
ENSG00000099875	0.134318685660833	0.04124
ENSG00000179832	0.140825544133565	0.04129
ENSG00000125775	0.154891372769876	0.04138
ENSG00000101255	0.136537241740878	0.04142
ENSG00000198795	0.140507454607221	0.04143
ENSG00000142765	0.139553606611556	0.04156
ENSG00000125611	0.132577924691695	0.04175
ENSG00000164120	0.138441580427971	0.04178
ENSG00000115268	0.134002027397734	0.0418
ENSG00000224596	0.14496710279792	0.04195
ENSG00000227398	0.138441580427971	0.042
ENSG00000275342	0.133368919305999	0.04204
ENSG00000080824	0.138441580427971	0.04231
ENSG00000258568	0.136378660257795	0.04236
ENSG00000163689	0.13907691900078	0.04237
ENSG00000267904	0.144169725316234	0.04239
ENSG00000179364	0.130839261599883	0.04247
ENSG00000254909	0.142576291267693	0.04249
ENSG00000174928	0.131471260313697	0.0426
ENSG00000167615	0.140507454607221	0.04268
ENSG00000222011	0.138759214740326	0.04272
ENSG00000105404	0.130049652341001	0.04274
ENSG00000140398	0.145286177230469	0.0428
ENSG00000184574	0.136695840657202	0.04283
ENSG00000100445	0.134002027397734	0.04329
ENSG00000173156	0.132736088923711	0.04333
ENSG00000107331	0.134477040860036	0.04344
ENSG00000185112	0.130207539623335	0.04359
ENSG00000239213	0.142735555499338	0.04366
ENSG00000217325	0.138600388842562	0.04374
ENSG00000130005	0.129576094141808	0.04377
ENSG00000164855	0.140030451778974	0.04379
ENSG00000152193	0.129891782335822	0.04391
ENSG00000155962	0.136220096204122	0.044
ENSG00000185262	0.137806521524401	0.04427
ENSG00000171533	0.129102691334971	0.04434
ENSG00000101220	0.132419777797495	0.04435
ENSG00000177106	0.128787175742486	0.04447
ENSG00000205542	0.139712537489259	0.04455
ENSG00000214652	0.0549916715845771	0.04457
ENSG00000198157	0.137330410731602	0.04459
ENSG00000156860	0.128314031696412	0.04473
ENSG00000257176	0.136695840657202	0.04495
ENSG00000101460	0.129102691334971	0.04504
ENSG00000006638	0.129418275945414	0.04529
ENSG00000142864	0.128156351490682	0.04529
ENSG00000125798	0.131313234677865	0.04537
ENSG00000226332	0.135269077685249	0.04556
ENSG00000132017	0.12799868851682	0.04556
ENSG00000169696	0.12784104277106	0.0456
ENSG00000145945	0.129733929604017	0.04565
ENSG00000100902	0.126895529875902	0.04578
ENSG00000236824	0.142417044615852	0.04595
ENSG00000182993	0.13384372432621	0.04612
ENSG00000243243	0.135903020369684	0.04619
ENSG00000234498	0.131787363522869	0.0462
ENSG00000185803	0.131313234677865	0.04625
ENSG00000186174	0.12799868851682	0.0463
ENSG00000132510	0.133685438622953	0.04631
ENSG00000124370	0.131629303260768	0.04644
ENSG00000088899	0.128944924913371	0.04646
ENSG00000102466	0.136220096204122	0.04652
ENSG00000263345	0.065068394097752	0.04656
ENSG00000087077	0.126423005703037	0.04659
ENSG00000101188	0.130997235324748	0.04669
ENSG00000184508	0.125635809175137	0.04679
ENSG00000182742	0.13511063553025	0.04684
ENSG00000160072	0.130839261599883	0.04694
ENSG00000130731	0.134160347841338	0.04702
ENSG00000184992	0.125950636244774	0.0471
ENSG00000198680	0.129418275945414	0.04719
ENSG00000103126	0.126895529875902	0.04744
ENSG00000111678	0.129418275945414	0.04745
ENSG00000106852	0.132894270497345	0.04751
ENSG00000176371	0.129102691334971	0.04756
ENSG00000126882	0.109203133897266	0.04774
ENSG00000099194	0.131313234677865	0.04778
ENSG00000179588	0.123905487270091	0.04782
ENSG00000164099	0.123905487270091	0.04823
ENSG00000119242	0.130839261599883	0.04826
ENSG00000173588	0.131471260313697	0.0483
ENSG00000180035	0.131313234677865	0.0483
ENSG00000235180	0.133052469416402	0.04834
ENSG00000187609	0.126423005703037	0.04839
ENSG00000255302	0.126108075546604	0.04844
ENSG00000112996	0.123905487270091	0.04874
ENSG00000279413	0.12799868851682	0.04889
ENSG00000167522	0.127525802948788	0.04894
ENSG00000176383	0.0842114271880551	0.04897
ENSG00000174808	0.130049652341001	0.04897
ENSG00000165555	0.128944924913371	0.04906
ENSG00000248367	0.12736820886475	0.04908
ENSG00000176927	0.125478421399833	0.04915
ENSG00000224086	0.125478421399833	0.04957
ENSG00000100100	0.131471260313697	0.04995
ENSG00000117318	-1.13619138628714	1.836e-11
ENSG00000204525	-1.13027195451886	6.27e-11
ENSG00000263266	-0.739848102699327	1.398e-07
ENSG00000162888	-0.542010355536609	1.03e-06
ENSG00000187775	-0.54399071966485	1.224e-06
ENSG00000261324	-0.503857532577429	2.861e-06
ENSG00000237973	-0.508935661864395	3.192e-06
ENSG00000164530	-0.557777671394926	3.353e-06
ENSG00000157734	-0.490570130446201	3.355e-06
ENSG00000230834	-0.488515008957812	4.459e-06
ENSG00000165795	-0.473007567916174	5.19e-06
ENSG00000236480	-0.517023672064581	5.892e-06
ENSG00000277290	-0.480265122054463	6.106e-06
ENSG00000137699	-0.496717987935177	6.512e-06
ENSG00000215030	-0.511973981781801	8.997e-06
ENSG00000134321	-0.490570130446201	9.486e-06
ENSG00000219928	-0.454175893185802	1.112e-05
ENSG00000228506	-0.441483479582645	1.167e-05
ENSG00000224321	-0.446785562143122	1.364e-05
ENSG00000169403	-0.443606651475615	1.39e-05
ENSG00000233762	-0.445726703349984	1.448e-05
ENSG00000149596	-0.439357178474257	1.453e-05
ENSG00000240463	-0.53605290024021	1.749e-05
ENSG00000226532	-0.528071164578735	1.751e-05
ENSG00000009694	-0.452068230223811	1.773e-05
ENSG00000180389	-0.443606651475615	2.818e-05
ENSG00000223658	-0.405992359675837	3.046e-05
ENSG00000158089	-0.401630466584741	3.63e-05
ENSG00000213236	-0.409255146684838	3.689e-05
ENSG00000254505	-0.390667685559667	4.835e-05
ENSG00000165868	-0.3928669162308	4.906e-05
ENSG00000143882	-0.388465097283154	5.33e-05
ENSG00000271978	-0.3928669162308	5.455e-05
ENSG00000163467	-0.38404980679516	5.553e-05
ENSG00000215769	-0.389566811762726	5.665e-05
ENSG00000240652	-0.402722176845605	6.565e-05
ENSG00000243444	-0.388465097283154	7.445e-05
ENSG00000162490	-0.399444564589458	7.815e-05
ENSG00000266865	-0.371837617330421	7.827e-05
ENSG00000131471	-0.364012053558615	0.0001049
ENSG00000239407	-0.368489000645104	0.0001079
ENSG00000125968	-0.358396261956654	0.0001145
ENSG00000158022	-0.359521170427595	0.0001158
ENSG00000228340	-0.351628329102782	0.0001301
ENSG00000196730	-0.360645202460216	0.0001343
ENSG00000197283	-0.348232419239271	0.0001347
ENSG00000270179	-0.404903122145131	0.0001347
ENSG00000127914	-0.32883646422954	0.0001436
ENSG00000261220	-0.347098670622268	0.0001535
ENSG00000260604	-0.379620962055708	0.0001639
ENSG00000278978	-0.357270475679559	0.0001648
ENSG00000128590	-0.337996463515016	0.0001768
ENSG00000280067	-0.350497247084133	0.0001784
ENSG00000204745	-0.339137384919585	0.000185
ENSG00000248161	-0.343692069179019	0.0001851
ENSG00000197093	-0.341416524478722	0.0001915
ENSG00000213080	-0.36289064266586	0.0001947
ENSG00000151117	-0.334568275666133	0.0001974
ENSG00000267530	-0.332278283056929	0.0002096
ENSG00000163485	-0.340277404766254	0.0002139
ENSG00000225439	-0.35501626421955	0.0002218
ENSG00000171174	-0.333423733725192	0.0002254
ENSG00000203722	-0.327687364176047	0.0002471
ENSG00000164220	-0.326537348139952	0.0002542
ENSG00000173295	-0.326537348139952	0.0002555
ENSG00000063761	-0.332278283056929	0.0002679
ENSG00000230257	-0.326537348139952	0.000275
ENSG00000179528	-0.329984649758421	0.0002908
ENSG00000204128	-0.321928094887362	0.0002995
ENSG00000102904	-0.337996463515016	0.0003112
ENSG00000272070	-0.316145742293356	0.0003318
ENSG00000274460	-0.314986485468515	0.0003394
ENSG00000271895	-0.317304068361915	0.0003402
ENSG00000184828	-0.317304068361915	0.0003579
ENSG00000157306	-0.345964030342872	0.0003946
ENSG00000126010	-0.340277404766254	0.0004208
ENSG00000217555	-0.324234562270531	0.000425
ENSG00000267226	-0.309176187478515	0.0004311
ENSG00000260290	-0.309176187478515	0.0004373
ENSG00000279164	-0.303342394487331	0.0004381
ENSG00000143429	-0.303342394487331	0.0004478
ENSG00000164898	-0.303342394487331	0.0004482
ENSG00000229659	-0.411426245726465	0.0004686
ENSG00000142611	-0.308011314552178	0.0004769
ENSG00000250568	-0.308011314552178	0.0004777
ENSG00000224635	-0.305678743242287	0.0004956
ENSG00000238113	-0.31034012061215	0.0004976
ENSG00000139537	-0.308011314552178	0.0004985
ENSG00000076864	-0.305678743242287	0.0004995
ENSG00000138778	-0.313826296390398	0.0005081
ENSG00000233621	-0.301002256032814	0.0005193
ENSG00000270225	-0.303342394487331	0.0005385
ENSG00000076351	-0.293958979028694	0.0005414
ENSG00000137691	-0.297484915710575	0.0005431
ENSG00000120915	-0.29983076182237	0.0005509
ENSG00000173227	-0.31150311546827	0.0005518
ENSG00000138798	-0.297484915710575	0.0005573
ENSG00000148219	-0.296310560708092	0.0005602
ENSG00000174529	-0.295135249000818	0.0005617
ENSG00000229043	-0.298658315564515	0.0005728
ENSG00000162496	-0.293958979028694	0.0005978
ENSG00000213085	-0.295135249000818	0.0005998
ENSG00000273014	-0.292781749227846	0.0006214
ENSG00000253626	-0.291603558030565	0.0006225
ENSG00000227775	-0.291603558030565	0.0006507
ENSG00000188738	-0.258217389536018	0.0006588
ENSG00000258077	-0.302172799740752	0.000668
ENSG00000279159	-0.285698125958125	0.0006727
ENSG00000248712	-0.289244285156642	0.0006898
ENSG00000165511	-0.292781749227846	0.0006934
ENSG00000251348	-0.284514133244245	0.0007077
ENSG00000151632	-0.291603558030565	0.0007192
ENSG00000230629	-0.305678743242287	0.0007209
ENSG00000279133	-0.288063200325316	0.000733
ENSG00000261578	-0.288063200325316	0.0007502
ENSG00000259146	-0.289244285156642	0.0007748
ENSG00000125170	-0.282143228781498	0.0007978
ENSG00000260633	-0.282143228781498	0.0008043
ENSG00000283013	-0.288063200325316	0.0008044
ENSG00000116661	-0.298658315564515	0.0008297
ENSG00000118564	-0.279768421593595	0.0008341
