D8R1	D24R3	D24R2	D8R3	D8R2	D24R1	M24R3	M8R2	M8R1	M8R3	M24R2	M24R1
MZT2B	9.32304114119268	9.59534730921177	10.3460675708111	8.35913727672451	8.05980115845365	9.80577344430935	10.1944732343955	9.67248861512402	9.86151248307043	9.31408061024455	10.0597358334884	9.82169494501859
N4BP2L1	5.06089011566851	5.62747538314903	5.53308219083553	5.73816655075726	5.45006005225805	5.65401677663151	5.57887711739438	5.65683740350611	5.57136393495432	5.88899100407772	5.91497315529862	6.10841967827713
NAA16	9.73788656544352	9.94397152376693	9.71505121833037	10.012605588903	9.95404633423182	9.66534605909129	9.50051455941716	9.95280503247911	9.84630469865423	10.2329026437703	9.9659135280646	9.99340707770273
NACA3P	7.03539410785299	6.98560173273317	7.1943142647416	7.39424927763462	7.96963731832403	6.81207325499285	7.24699040358388	7.52368880127409	6.72085191759134	8.09742925749625	7.21159687464351	6.78405519604807
NACAD	5.01322064064124	5.65683740350611	5.50799335928382	4.68526645225473	4.94619372162694	5.37024423069847	5.62283227545864	4.62530590306233	4.80655919892176	4.68526645225473	5.50799335928382	4.92997616942783
NACC1	12.1361488204436	11.9792112820713	12.3074784300485	11.6013182969997	11.515705517036	11.9786163246144	12.3988672101657	12.1346041720418	12.3360209411192	11.809751325404	12.1605200978619	12.0522782020245
NAP1L1P1	4.57980371251471	4.6911611250476	5.30677683878635	5.42907470606712	6.21284176995384	4.82737877941442	4.47581784250944	5.86759909876193	5.110175592383	5.17932603196409	4.92483221230361	5.01322064064124
NAPSA	5.25030158027531	5.42216068422969	5.18392840224318	5.33789782909254	5.14018645635408	5.30677683878635	5.75642461895367	5.21120743515292	4.8581013085347	4.88583568217637	5.53677691669892	5.53308219083553
NAT8L	5.94303347638514	6.49068130701296	6.13463818021928	5.82990142649404	5.53677691669892	5.65401677663151	7.67445148380738	6.21542222481838	5.9771371243834	6.13077038976781	5.83447068351997	5.88815561638159
NAV2-AS6	6.51448445060631	6.26164560253567	6.56702312908283	6.07842222414196	6.08991288140901	6.16150929377096	6.06537359276463	5.92115458550128	6.31970677863488	6.10698628592638	6.13956244004706	6.26350597549564
NBAS	11.0210093151243	10.9269220636934	10.8703023917122	10.9838273969722	10.8091437371037	10.9777887589789	10.739938037526	10.7277623669588	10.9205576585911	10.7562564946274	10.9347903638588	10.9015999257747
NBPF20	6.9750856963339	6.32059899712347	6.00023176536404	6.92604730476688	6.78019644086435	6.20640595715141	6.25997482714341	6.41966325707981	6.39371692727818	6.75082176982444	6.24653784529789	6.36573839554863
NBPF25P	5.33789782909254	4.96072511583842	5.34546859227725	5.45322054481811	5.45006005225805	4.76937840257132	4.97230499150889	5.26743998514531	4.94884338941417	5.25030158027531	4.86800090562968	5.14018645635408
NBR2	7.70978258562323	7.38416628002957	7.49827425895255	7.61591343427268	7.28947524599981	7.49793882575411	7.25636018303725	7.54626942318348	7.31218725895652	7.25307990925818	7.49134199935692	7.42504274562298
NCAM2	6.53536366526658	5.45006005225805	5.70877255231437	5.75774945284729	6.38669993527351	6.15461889824416	5.1316148567551	6.07354460383296	6.15582770029993	5.85336526947953	5.30677683878635	6.13463818021928
NCF2	8.46982388634722	8.15140931530545	8.45562590323158	8.40514337467895	8.8578259224894	8.93932804941279	8.27588824262935	8.29676110670986	8.59629334232736	8.20748882118794	8.22017565458845	8.55664246487409
NCK1-DT	5.01322064064124	5.10601162059998	5.21928674528974	5.87999760285664	5.06089011566851	5.50799335928382	4.86305110708219	5.15040277584795	5.01469434417271	5.82690020973969	4.92483221230361	5.21120743515292
NCLN	12.3665269242898	12.1324309167924	12.4834121332053	11.8589583333925	11.6776831330264	12.0771464179384	12.668498945361	12.5182330324121	12.6327101396844	12.12115653723	12.32238601431	12.165391057042
NCOR2	12.047523078529	12.2047276843232	12.6174666873887	11.5461450511033	11.3660571878807	12.170238209431	12.7311403913551	12.1797484325389	12.2921809766828	11.9557838145923	12.4449611285513	12.2306935184786
NDNF	5.19116427478109	5.65683740350611	6.00023176536404	6.01396723692237	6.17430214227095	5.802992362422	6.00919195765193	5.5989388517404	5.06338836443415	5.57136393495432	6.00023176536404	5.75642461895367
NDOR1	10.2651880967216	10.272219709799	10.168551070097	9.88560289906677	9.46240112932863	9.92504073975119	10.3092651808706	10.4046588460773	10.6212007905658	9.89385004813612	10.2946624256508	10.1686856369041
NDRG2	5.75642461895367	4.62997581695275	4.82737877941442	4.91735814291378	5.21512277350673	5.802992362422	4.82737877941442	4.99988165869189	5.48268124027727	4.30841668893019	4.80655919892176	5.37024423069847
NDUFA11	9.89525628116005	9.84312593998011	10.2516745146073	9.14896239887606	9.02807188244814	9.65337424818998	10.1007566818691	10.0181191691402	10.1231468859575	9.65638507820955	10.0566367666928	9.83956033903906
NDUFB7	10.6066133287205	10.8491940163078	11.1486370730751	9.87502409712706	9.87502409712706	10.8393313521312	11.3670086339758	10.9402386402781	11.0429794827878	10.4521183476071	11.1150039417995	10.8369760972926
NDUFS7	8.39450472186663	8.80552228707972	9.30099833082902	7.83091963390557	7.28947524599981	8.79520246300605	9.84616685934083	9.05596410144006	8.97654454517273	8.81492557291207	9.21127914798867	8.93677942884035
NDUFS8	11.7202166337192	11.6352245748192	11.938121091816	11.11409110713	11.0519590567484	11.6997047849128	12.2310232916521	11.7606451970015	11.9227376413629	11.3531041165085	11.8620210295261	11.7209965984176
NEB	5.88899100407772	6.42399656922802	5.73816655075726	6.52231410005961	6.30067280451672	6.13463818021928	6.93881895030954	6.4618468295587	6.43324179360049	6.70829815915364	6.21991737200365	6.10101174627859
NEIL1	7.58335318216659	7.82864889563309	7.79874155611096	7.72334964045282	6.79248624079148	7.96893884619607	8.41883049378053	7.38837513548896	7.76573732369259	7.71550033661028	8.03048290301465	8.08031178414349
NEIL2	9.21863601283907	8.93155681579527	9.00037528716319	9.20333594245183	9.23947047323505	8.8136027455487	9.05518398829733	9.10672535684746	9.00117094009605	9.03779388684162	8.93801159544503	8.79299388850379
NEK3	6.77881136172201	7.27842298946851	7.33231841883092	7.37989770491914	7.52160665850016	7.34730493445057	7.43864658240737	7.34424027621321	7.26220016246713	7.5708557908516	7.39112000715507	7.29150626125021
NELFA	9.76944528707784	9.72438659002584	10.0606067779395	9.28163772065163	9.31187269277341	9.83012968849369	10.4862557560893	9.94812243167132	9.87138670441281	9.76944528707784	9.89973349794449	9.87247946163711
NFATC1	6.02943551970461	6.10698628592638	6.30067280451672	5.26160741228606	6.08991288140901	6.15461889824416	6.54114378317822	6.21542222481838	6.47605325846625	5.88899100407772	5.95461240837961	5.96054863421522
NFATC2	10.5049012617728	10.0281089865224	10.2371253586265	10.2372376054153	10.5182954569326	10.0643784483915	9.87636605526779	10.3799159871532	10.4156724983106	10.1276563853016	10.2028664655204	10.0225519662976
NFATC2IP-AS1	6.55236494488851	5.97815384315742	5.6172504077619	6.94815209812159	6.75451465360189	5.47887940612322	5.96054863421522	6.77817158057602	6.65758761306987	6.19911081702455	6.54114378317822	6.36573839554863
NFE4	5.37024423069847	5.10601162059998	5.18392840224318	5.54076992355199	5.35250896367955	5.21928674528974	4.69346231018714	4.62530590306233	5.2553629899124	5.06089011566851	5.0565895961432	5.05370697253163
NFKBID	7.20578059384548	7.22067711161991	7.1054911254503	7.60127096216372	7.21831183491125	7.07117820211827	7.2779529010948	7.69200891992067	7.64293966294642	7.53907693676193	7.21159687464351	7.22178944265549
NFYC-AS1	6.7411176403859	6.58763750355042	6.58613858329692	6.96294656308049	6.45706715555188	6.60472617002418	6.80565679755343	6.55857146591799	6.60744207456108	6.50779775513857	6.56399416361611	6.63553388029792
NGF	7.60838067999898	7.42755051092369	7.35757066868644	7.5078998696653	7.76937151354497	7.42433950482483	8.29073482077612	7.60270328177086	7.47590141378817	7.23026982490608	7.22146073496317	7.32939183573099
NHP2	9.66939882412632	9.63980102641009	9.90407608725898	9.35728453412803	9.52830348062237	9.5997802936492	10.2006498887656	9.76067939381111	9.63439337488251	9.839004610523	9.65199484940553	9.54509508415391
NHSL2	7.29622343084275	8.13021072818588	7.81267799470788	6.99023471681109	7.15492897590573	7.68330457955441	7.59412528432452	6.92282049599274	6.62558115555083	7.16676224278591	7.87665608547345	7.72728950379537
NIFK-AS1	7.19273564309144	6.87687324443136	7.07956390717144	7.39424927763462	7.1943142647416	6.82217881096591	6.49739707308703	6.8227669498617	6.70700284673074	7.21249212791227	6.69679644236016	6.94023172970207
NINJ2	7.78002417075249	7.6206774053546	7.86456368191152	7.39424927763462	7.82542009224824	7.63405616529939	7.77193155780732	7.80347117512046	7.60955550648871	6.87687324443136	7.53296372711193	7.53145353891962
NINJ2-AS1	6.79248624079148	6.58763750355042	6.76208394575736	6.68313061792638	6.75451465360189	6.60472617002418	7.08791937770002	6.7253032399929	6.72085191759134	6.29915655532158	6.8658084407522	6.87017709640652
NKILA	5.71631051614169	5.52121286636539	5.82690020973969	5.10809360649149	5.53677691669892	5.62571489907022	4.77882287922084	5.45322054481811	5.41101300753836	5.10601162059998	5.34206180087555	4.82737877941442
NKX6-1	4.43322813551662	5.30677683878635	4.82737877941442	5.45322054481811	5.802992362422	5.14463278367053	5.39863951547698	5.86759909876193	4.94884338941417	5.72916560906408	5.34206180087555	5.01322064064124
NLRC5	10.4381384126937	10.4118103838691	10.228930860094	10.2160457753943	10.1256522853446	10.2418946875932	10.7225408746867	10.1612436541885	10.4465493950345	9.96350723165743	10.2383099226027	10.3864666268032
NLRP2	6.62879993710506	6.19006600876095	6.27874265968338	6.60036292539897	6.70465197174251	6.60472617002418	5.77944016229275	6.24746803177788	6.64618743117089	6.49423658052697	6.20008234660603	6.52377952418354
NLRP3	8.08672014763576	7.37433771729287	7.53145353891962	7.79495936424675	8.07510253750774	7.59514534735906	7.35295921499765	7.81727108288207	7.78301870775238	7.77140182631123	7.38305317116206	7.22178944265549
NME2	6.18503055122613	6.37652375175905	5.9179204213734	6.51042588844141	6.80565679755343	5.89262431383387	6.29490830859726	6.92282049599274	6.72085191759134	6.69233362972238	6.51371745885339	6.60794458312967
NME3	7.9615946899798	8.0940267497147	8.65184694231856	6.60744207456108	6.82976754519404	8.3428338222677	8.33787993993927	8.14025942699342	8.43078871585307	7.58950645522414	8.55761051375607	8.34563344022266
NMNAT3	4.84991297273896	5.93701303927513	5.70877255231437	5.63049694123485	5.71631051614169	5.53308219083553	6.03226991159932	5.5989388517404	5.06338836443415	6.07842222414196	5.53677691669892	5.48268124027727
NMRAL2P	7.49017525844152	7.23619292550731	6.89823935556702	8.45562590323158	8.08031178414349	6.84722226718822	8.44627689985587	7.56831501272978	7.15492897590573	7.74472254426021	7.08969544382645	6.7391027156609
NOC2LP1	5.75642461895367	4.96072511583842	4.93236105215029	4.63159508557688	4.77882287922084	4.82737877941442	5.68154321610806	5.45322054481811	5.01469434417271	4.82737877941442	4.58591824275612	4.65901090309407
NOC4L	9.28919469342371	8.9794536557905	9.26955746290083	8.86277637380353	8.92058668397477	9.01899414064896	9.22668727462408	9.66517830051757	9.58040714003483	9.076023858371	9.18527572084683	8.93092796481674
NOL12	7.78540829340209	7.45667618342853	7.2728079248839	8.02587959499288	7.49982650523009	7.34730493445057	7.79874155611096	7.68064678873799	7.84629541556691	7.37433771729287	7.75227637071652	7.51765062636048
NOMO1	7.8981599714966	7.8360232342681	7.68042709993181	8.16375958539005	8.16669240884639	7.52945362595691	7.53065808870667	7.75227637071652	7.87164319547887	7.77972676866764	7.64582064063452	7.55557464646745
NOP53	10.3512855101376	10.6060143232096	10.8108560599506	10.1572333667621	10.1082644485065	10.5576635981457	10.6872544162621	10.5610300698812	10.6446815922026	10.5500122729901	10.8127915879843	10.7053220872306
NOSIP	11.2190021883431	10.9989711814861	11.2836755732482	10.6859438973759	10.7338380793517	11.1364508609868	11.8095420712027	11.2526898114907	11.3258454749333	10.9990761310943	11.2605993629499	11.1654615384861
NOTCH1	10.8209426128634	10.8328747661758	10.9408239597929	10.1740567035633	9.7403816457803	10.6562433895436	11.8440845083685	10.7504881769116	10.9992941147785	10.5552527165738	10.8903907184286	10.8268790111852
NOX1	5.61214919019283	5.24015989110716	4.69346231018714	5.51140015068551	5.74688306004357	4.96340210170449	4.69346231018714	5.10601162059998	4.68526645225473	5.88899100407772	4.76107702377624	4.65901090309407
NOX5	8.99292450008125	9.91927024307065	10.0696439215992	8.95279271197347	8.95782660621614	10.0643784483915	10.1489668554737	8.65360887127972	8.80014318366013	8.54947260770204	9.96930291282462	9.97302347185585
NOXA1	6.59046721381051	7.45667618342853	7.57059504678118	5.87999760285664	4.77882287922084	7.46381213224678	7.6660350800646	6.53815325554138	7.32145273222081	6.53406568237513	7.93511782759553	7.89036702401755
NOXRED1	4.70417025365143	5.0565895961432	5.34546859227725	5.71548563674576	5.10006242101681	5.37024423069847	5.42216068422969	5.21120743515292	4.75184020170002	5.47293656493006	5.0565895961432	5.21120743515292
NPAS1	6.02943551970461	5.80553912389196	5.84469085263231	4.91735814291378	4.77882287922084	6.28284357843278	6.16470944786893	5.83571980790279	6.25025859121784	5.95066291594877	6.20008234660603	5.96054863421522
NPDC1	8.92572291529338	9.11949438670021	9.2574054653724	8.34953641515924	8.05280366059661	9.00090537624955	9.70060405889299	9.0152425301998	9.38174857635658	8.81492557291207	9.30716068948472	9.17002199142981
NPIPB4	5.88899100407772	5.83199578424622	5.65141958097726	6.57672159456396	5.45006005225805	5.21928674528974	6.62050036241611	5.26743998514531	5.95206564690965	6.02392739304003	5.60277847729193	5.72090196191994
NPIPB5	7.01752526296026	6.40125538876226	6.42399656922802	7.2343639002118	6.58613858329692	6.36486981268737	7.04084538495081	6.70959347157655	6.6718401981191	6.50779775513857	6.43926605165568	6.56979445096208
NPRL2	10.1502269109759	9.83255873623176	9.98889460443646	10.1509228477132	10.0979198440657	9.98149341108121	10.4479158356853	9.9556220045752	10.1117294103865	9.89586668499623	9.95861471952016	9.94345365670897
NPTXR	9.11436072632326	8.73031055258578	9.05508748048401	8.74736627811492	8.85982632314624	9.36398845794779	8.84488101714261	8.70906966973728	9.22445056708458	8.20148236839907	8.79870129399872	9.1940303599693
NR1D1	8.0940267497147	8.27956917322277	8.63330434569125	8.01706944606998	7.96352920987972	8.09319012334464	9.56240375906934	8.03048290301465	7.71759738830198	7.61679072245757	8.62214075160841	8.30414703061941
NR1H2	11.1164903776201	11.1389655360256	11.5799634237531	10.5751194428168	10.4904688676532	11.2215286621617	11.5504074279888	11.2246326369404	11.2804869267621	10.903657635629	11.3883181549942	11.1727115872882
NR1H3	8.10050575243731	7.93450465712069	8.07451833122052	7.76175775574361	8.02043848671294	8.318637033289	8.17936460974951	7.71505021618537	8.13421007307681	7.36002407599633	8.01905902087191	8.0879236997789
NRCAM	5.291438304792	6.56702312908283	6.25997482714341	6.32149121561206	6.32149121561206	6.30067280451672	6.74837765958385	6.13630895561153	6.13630895561153	6.15582770029993	6.00023176536404	6.15962215193761
NRIP2	5.94303347638514	6.00698763526587	5.34546859227725	6.07842222414196	5.45006005225805	5.47887940612322	5.57887711739438	5.72712520199147	5.6785581151224	5.60367069578052	6.04545202755991	5.30677683878635
NRP2	10.0888684403556	9.65166820973246	10.2024178233025	9.71009787554045	9.94974613573588	10.3042436919761	9.94893559894304	9.89947297336585	9.98415846382192	9.62561594613957	10.0276765840574	10.2268035751184
NRROS	8.27152883216814	8.38572494855266	8.49031602462713	8.03853065290541	8.01074357034568	8.04167404035011	8.70789334309903	8.33816290465448	8.45741446195733	8.25163678085342	8.44627689985587	8.19512215471826
NSMF	11.3569025445324	11.3144593348947	11.4931968232792	10.936829904539	10.9703355676136	11.3000795065422	11.7635993543654	11.505834996322	11.5775664818009	11.1563613649515	11.4792350950344	11.34942356261
NTHL1	8.74887807925606	8.9794536557905	9.23787816929192	8.10112124035042	8.10068665475151	8.97843298469902	9.35326672074541	8.78068786095545	8.94449400548469	8.58750276417065	9.12245217843705	8.83529584138412
NTSR1	5.11421142141558	4.6911611250476	5.57978164273246	4.76107702377624	4.98465313053608	5.57136393495432	5.51140015068551	5.10601162059998	5.63792745547441	4.97230499150889	5.43947107116509	5.53308219083553
NUBP2	10.1207551105733	10.2279944930052	10.602191210269	9.32721893222743	9.18271722858529	10.1438466702879	10.4021887223746	10.2543226448558	10.4264576819085	9.96142677951669	10.3745113601755	10.1657629706493
NUDCD3	12.4346191640936	12.2713806095716	12.3657229099982	12.2495335358191	12.3099886466852	12.3498702316627	12.362951863958	12.3093702499316	12.4185424106958	11.9952446683733	12.3394005313208	12.3608034046439
NUDT14	8.97699708114065	9.05123826498828	9.10795828663056	8.67806347056582	8.36726089368645	9.00090537624955	9.23020301192294	9.19677169540931	9.05477333878981	9.03779388684162	9.24043659876648	8.95000088604551
NUDT18	6.35422917936435	6.32059899712347	6.88404111008593	6.19746669644634	6.26478553778762	6.65291065514809	6.4061367108482	6.55857146591799	6.29581283393534	5.72916560906408	6.69679644236016	6.44678258761378
NUDT22	8.50306859068784	8.8933452747596	9.20365266382142	8.05400084329656	7.83572033743715	9.10933974744748	9.34335379958513	9.04560336980858	9.20802792341965	8.49290790373047	9.03116407449371	9.13503764115535
NUDT8	6.35422917936435	6.72787116400012	6.37162789279473	6.03733079072379	6.17430214227095	6.56474362374286	6.87771129261585	6.76146819431018	6.86423052027811	6.40125538876226	6.45552980704749	6.27874265968338
NUP214	11.7704918933117	11.6178425935183	11.5150759066486	11.8626844484608	11.6763664366438	11.4922461821024	11.6144565567045	11.6263758083119	11.6709741711314	11.4899900387136	11.5678923885024	11.506953851174
NUPR1	6.13280382731585	6.22364111500051	6.35317992422285	6.07842222414196	6.30067280451672	6.27278773008141	6.54114378317822	6.24746803177788	6.39371692727818	6.89224785398635	6.69679644236016	6.01864302597495
NUTM2B-AS1	7.25810174985041	6.92604730476688	6.85750010880283	7.57249009135388	7.36208460774059	6.82217881096591	6.16470944786893	7.17850639643934	7.06661564269926	7.26560827765407	6.79042174982915	6.58905547775808
NWD1	6.44459460157843	6.47267905542281	6.80856497646779	6.32149121561206	6.24839821825787	6.7391027156609	6.10841967827713	6.51797464495329	6.85076747927411	6.47854463553349	6.67309527080319	6.85750010880283
NXF3	6.37325715715812	5.77375684555455	5.9495022299439	6.38755716378493	6.13463818021928	6.49739707308703	6.42513210960831	5.79705859221249	6.37244252497643	6.02392739304003	5.65401677663151	6.37325715715812
OAS1	6.10698628592638	5.95461240837961	5.97574923741491	5.39863951547698	5.77375684555455	6.44837328858451	5.45006005225805	5.50799335928382	6.10698628592638	5.40528484412692	6.13077038976781	6.53666164815804
OASL	9.64941375225036	9.17239087396441	9.70901854504524	8.88371545210442	9.37907903205749	10.1065613239595	9.50548395507993	9.2668216478254	9.64579818673636	8.58354382480226	9.56292431550881	9.72457023779927
OBI1	9.29182941693062	9.359065253371	9.28583766252226	9.49207544428749	9.73142184113075	9.40389430717478	8.79870129399872	9.60643556152464	9.305695531217	9.79819023159819	9.3277678116149	9.35461260040501
OBSCN	7.37433771729287	7.72391863958661	7.50626226575908	6.80565679755343	6.40125538876226	7.6670985670379	8.60817789357293	7.16676224278591	7.67445148380738	7.26560827765407	7.75227637071652	7.67445148380738
OGDH	13.1262433750764	12.7988585307786	12.940409483183	12.7947838468317	12.9768765526671	12.8140050063168	13.0912614890229	12.893456199712	12.981421086292	12.5168854701109	12.742343578824	12.6671828598074
OGFR	11.982092293568	12.0857457468125	12.3219537445522	11.5723468319528	11.3096637252132	12.0845392560941	12.5404025783714	12.2217572211114	12.3208422218428	12.0524687208726	12.3561360593062	12.2811985708161
OLFML2A	11.3748873405859	11.0490938970009	11.4771429137238	10.6748497233143	10.7490112173799	11.4381692252673	10.9788834336383	10.8911450997324	11.3911368583984	10.5335751509479	11.4359210695114	11.5216112801085
OLFML2B	7.13413741961916	7.1283250357323	7.46791351240298	6.77511612652133	6.86461067813877	7.26049101813018	6.84212170698247	6.74070905933012	7.37989770491914	6.55236494488851	7.39112000715507	7.53145353891962
OLMALINC	5.01322064064124	5.52121286636539	5.73816655075726	4.97230499150889	5.06089011566851	6.11358868881867	5.47887940612322	4.76937840257132	4.80655919892176	4.74916321583395	5.50799335928382	5.65401677663151
OPLAH	7.24744738834133	7.22067711161991	7.37139124758185	6.65203919616362	6.15582770029993	7.31076357138935	8.20267532679449	7.37503840491248	7.62331591137917	6.86125078851577	7.53296372711193	7.30991378201915
OR7E14P	5.88899100407772	5.01099747698301	5.30677683878635	5.33789782909254	5.71631051614169	5.92674593080281	5.08847545208011	5.50799335928382	5.6785581151224	5.14634724069338	5.77087422194298	5.43465031151298
OR7E22P	6.27874265968338	5.30677683878635	5.73816655075726	5.82990142649404	6.32149121561206	4.8757119449993	5.2732377951847	6.00359327880004	5.77375684555455	5.76248970654332	4.80655919892176	5.14018645635408
OSCP1	7.44688743400085	7.1857619701718	7.4391415058684	7.30991378201915	7.62042469965724	7.45702042068783	7.28374127387045	7.20429597943017	7.2244231382808	7.05041894976436	7.42912186471944	7.33337772674061
OSER1-DT	7.99633947662273	8.34110408781088	7.94952455437192	8.2262074121506	8.13150249048586	8.40000380200416	7.95921141457255	7.88328492169109	7.81519680401869	7.9550304077515	8.14408033152143	8.17095368484238
OSTC	11.787234035712	11.5746644955152	11.5945781442829	11.8112274982077	11.8424931754996	11.7594914055514	11.3727584250649	11.6992670346374	11.6443112527576	11.6227278064663	11.4763336122373	11.5284213341309
P2RX5	7.60082637030951	7.20578059384548	6.60472617002418	7.59238656691857	7.34730493445057	6.67246773446114	7.39082527835642	7.41876879689858	7.53907693676193	7.00660046344658	6.51371745885339	6.81477642717213
P2RX6	7.06629019762776	7.01798870691962	6.94573413596927	6.17883469829959	5.97917056193144	7.34730493445057	6.70632328575501	5.8918916017719	6.9369995526908	6.04980165139207	6.87687324443136	7.30177306193607
PABIR3	6.85076747927411	7.42755051092369	7.20983624862311	7.53012167039397	7.4205364548414	7.09874941163301	6.62050036241611	7.15408041351396	7.06661564269926	7.63297144272522	7.16676224278591	7.21453243173031
PABPC4L	7.08003738971441	7.79214337985963	7.6149371370684	7.49905038209132	7.8444306398837	7.44688743400085	7.14796960884764	7.41876879689858	7.2480290039048	7.83450909967814	7.32622354604929	7.16050871269267
PACS2	10.4028673298501	10.4758024713365	10.6998778259012	10.1053090586128	9.98626972830435	10.5075842808067	10.9655264274041	10.485156990296	10.576944126096	10.2520474862819	10.6345419762434	10.468161413753
PAGE5	6.70700284673074	7.20578059384548	7.07956390717144	7.35131114852762	6.99522902013743	6.96746232072156	7.5713494909301	7.19108571423854	6.56174578323585	7.43595028682466	7.28622462694143	6.69833042586601
PAGR1	6.46261382131163	6.32059899712347	7.13413741961916	5.73816655075726	6.02943551970461	6.39936824692892	6.32540828648233	6.39041532001447	6.65758761306987	6.63747803501977	6.79042174982915	6.34190156187134
PAK4	11.0753920775626	11.1500846815856	11.4553655660892	10.5940457933368	10.4415889680209	11.1614444503797	11.688447454528	11.1155093462902	11.1863485653887	10.8581375416142	11.3677772887785	11.2041007472365
PAK6	7.78540829340209	7.32280975004074	7.14609204722881	6.94815209812159	7.1943142647416	7.74408120266621	6.99023471681109	6.92282049599274	7.6298620507372	7.16676224278591	7.20160072202007	7.57465106900324
PALM	6.18503055122613	6.69679644236016	6.78405519604807	5.71548563674576	5.60367069578052	6.94023172970207	6.70632328575501	5.92115458550128	6.29581283393534	6.44459460157843	6.81957615732987	6.77171511108141
PANX2	6.44459460157843	6.29667006244676	6.77511612652133	5.92674593080281	5.74688306004357	6.39936824692892	7.39082527835642	6.55857146591799	6.52100907342533	6.18080697749043	6.37162789279473	6.27874265968338
PAPPA	6.51448445060631	6.27874265968338	6.35317992422285	6.44678258761378	6.30067280451672	5.77231553374877	6.06537359276463	6.24746803177788	5.63792745547441	6.19911081702455	6.04545202755991	6.02943551970461
PARD6A	7.23026982490608	7.22821531795311	7.35757066868644	6.90140294207801	6.7253032399929	7.21351227982129	7.32764262209083	7.24744738834133	7.29290453331275	7.27966685055635	7.45200169615102	7.33971207638626
PARGP1	6.70700284673074	6.65291065514809	6.46683479082865	7.18315916614208	6.60649193935811	6.62558115555083	6.86011663873803	7.05087277197221	6.64618743117089	6.53406568237513	6.59001651068028	6.76018668031917
PARP10	10.0150934916749	10.2880803598907	10.4307517699044	9.6243350945162	9.14043782396451	10.3800610735209	10.455581266165	10.0922609014266	10.4922426153756	9.71147707353798	10.5352682443738	10.5245485931745
PAXIP1-AS2	7.53666911273701	7.49017525844152	7.6149371370684	7.87491108873677	7.73459269904741	7.68905402529133	7.47516037501077	8.00846019871199	7.67445148380738	8.0544899319487	7.8961775552784	7.73459269904741
PAXX	10.425829807918	10.4533528278124	10.7082124639988	10.0560511942646	9.84531822016479	10.3042436919761	10.2276840876337	10.6354135694966	10.7699118243897	10.2795348486833	10.5609467203716	10.4944166546275
PCBD1	10.3566658492499	10.2610745994991	10.4012465137845	10.1811818490376	10.273055101401	10.3859086073545	10.4063074516684	10.1128805265717	10.3468793137995	10.0277680762792	10.2705416885029	10.2707133706384
PCBP1	11.1474990569882	11.1615487290427	11.5910462130942	10.4552671882916	10.4810400236243	11.2420030733742	11.5289237742381	11.2118460536374	11.2518611578524	10.9377899147235	11.3382794794652	11.1904583677155
PCBP3	7.06629019762776	7.1283250357323	6.88404111008593	6.62329161218349	6.60649193935811	7.24773819612307	7.17850639643934	6.60693956599249	6.6718401981191	6.36872651278776	6.75571262982885	7.09365693171449
PCDH1	9.20838802235275	8.39824978432494	8.93138581948635	7.79495936424675	8.42386538046599	9.48036467141707	9.11889235275298	8.52722213885323	9.39290475373496	7.75817493004517	8.87389922938061	9.3017830121239
PCDHB10	6.07842222414196	6.35910037581992	6.42399656922802	6.32149121561206	6.38669993527351	6.44837328858451	5.87522468106506	5.50799335928382	5.57136393495432	6.50779775513857	6.68533863665778	6.53666164815804
PCDHB12	4.70417025365143	6.35910037581992	6.04980165139207	5.63049694123485	5.53677691669892	5.87253941579145	5.33089755003751	5.30677683878635	5.41101300753836	5.91497315529862	5.62659514110963	5.73816655075726
PCDHB16	4.84991297273896	5.77375684555455	5.65141958097726	5.82990142649404	5.53677691669892	5.37024423069847	5.24649974612125	5.41101300753836	4.8960199201522	6.27874265968338	5.68452831709373	5.65401677663151
PCDHB8	5.25030158027531	5.91497315529862	5.50799335928382	5.33789782909254	5.14018645635408	4.56294988245883	4.605554171144	4.92483221230361	4.08381993026678	5.76248970654332	5.57136393495432	4.78139485778295
PCDHB9	5.41101300753836	6.44082167530687	6.33882637818074	5.87999760285664	6.08991288140901	5.96418178445703	5.65401677663151	5.72712520199147	5.63792745547441	6.40125538876226	6.38840333097435	5.97917056193144
PCDHGA5	5.8307700093553	5.93701303927513	5.82690020973969	5.78071354302773	5.41583602589751	6.00023176536404	6.21125200388758	5.83571980790279	5.802992362422	5.06089011566851	6.20008234660603	6.04545202755991
PCDHGB3	5.94303347638514	5.95461240837961	6.18503055122613	5.63049694123485	4.63820482677753	5.5989388517404	6.32540828648233	5.72712520199147	5.95206564690965	5.82690020973969	6.06014120437695	5.82990142649404
PCGF3-AS1	6.53536366526658	6.8361504656284	6.46683479082865	6.80565679755343	6.44082167530687	6.68533863665778	6.87771129261585	6.34003518023651	6.00359327880004	6.56566400713138	6.24653784529789	6.66004173523199
PCNX3	11.4681511440722	11.4733247196046	11.5295719821421	11.3485389181883	10.845976630826	11.3437235919404	11.8029288289202	11.6152235386469	11.8454156864873	11.2108103939804	11.5276156283746	11.4553655660892
PCOLCE2	7.27966685055635	6.37652375175905	6.79518579552073	6.94815209812159	7.54148009098427	6.84722226718822	6.49739707308703	7.13582675670396	7.08291064759989	7.05041894976436	6.7681721546906	6.598754010735
