D8R1	D8R2	D8R3	M8R1	M8R2	M8R3	D24R1	D24R2	D24R3	M24R1	M24R2	M24R3
hsa-miR-1257	3.28552168446674	2.5023880033638	3.05211996213852	3.19140659285078	3.40144912551468	2.61142105842959	2.62166769086542	2.44775761377635	1.82987174974504	1.82987174974504	2.62166769086542	2.48298157461124
hsa-miR-125a-3p	5.33940496274359	5.6192131199604	5.0760788575265	5.71049438560978	5.72705302899221	5.51399879191772	5.37332394245175	5.50407431421884	5.22130496059154	5.36284331599459	5.82565609822797	5.31294722134602
hsa-miR-125b-1-3p	8.73434751456057	8.73434751456057	9.1941756803383	8.65301162298069	8.55958227186119	9.22537298430587	7.84422833044834	9.1941756803383	9.1941756803383	8.12340341393532	9.14748174305728	9.10523040906895
hsa-miR-125b-2-3p	0.875138232714988	0.875138232714988	1.26272572344749	1.90203251529653	0.875138232714988	1.52869466134413	2.02599726019076	0.875138232714988	2.17644840448148	0.875138232714988	1.82987174974504	1.33051194724631
hsa-miR-125b-5p	13.0577808690957	12.9564001162082	12.6854246041779	12.7805937517423	12.6854246041779	12.6854246041779	12.4575313160143	12.5777676098828	12.6854246041779	12.6854246041779	12.5777676098828	12.5777676098828
hsa-miR-1260a	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-1260b	3.94941834473472	3.56319514804661	3.44498248541069	3.19140659285078	2.73466166154962	3.4330042369332	2.62166769086542	3.55436276766849	2.7458015896912	3.50998255272939	3.03468267531935	3.35524477005784
hsa-miR-1262	0.875138232714988	3.03468267531935	2.48298157461124	1.43711756147239	2.30154069654657	2.7458015896912	1.57733580900958	2.17644840448148	1.33051194724631	1.34428016901228	1.82987174974504	3.03468267531935
hsa-miR-126-3p	6.01198076208182	5.77860580673361	7.03326508605825	6.23018423253585	6.35886455275912	6.98790022484395	6.23018423253585	7.10602941450834	6.62507365814102	6.12379981534944	7.17865096303775	7.22205936412147
hsa-miR-126-5p	0.875138232714988	0.875138232714988	1.7625558768368	0.875138232714988	0.875138232714988	1.04614692036638	1.57733580900958	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-1266-5p	2.44775761377635	2.10482789836135	2.22984872934133	1.43711756147239	1.63070003259882	1.82987174974504	3.03468267531935	2.17644840448148	2.17644840448148	1.82987174974504	2.88083546594964	2.22984872934133
hsa-miR-1267	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	1.34428016901228	0.875138232714988	1.82987174974504
hsa-miR-1268b	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.26272572344749	2.22984872934133
hsa-miR-1269a	0.875138232714988	2.10482789836135	1.26272572344749	1.43711756147239	3.06490756437099	1.82987174974504	0.875138232714988	0.875138232714988	1.33051194724631	2.46369081894925	1.82987174974504	2.22984872934133
hsa-miR-1273c	0.875138232714988	1.52869466134413	1.26272572344749	0.875138232714988	0.875138232714988	1.04614692036638	1.57733580900958	2.17644840448148	2.17644840448148	1.82987174974504	1.26272572344749	0.875138232714988
hsa-miR-127-3p	3.28552168446674	2.10482789836135	1.26272572344749	2.58423518285918	2.73466166154962	1.96051506901073	2.62166769086542	1.33051194724631	1.33051194724631	2.96929586376669	2.33331662357057	1.82987174974504
hsa-miR-1276	0.875138232714988	2.10482789836135	1.26272572344749	2.25247441970034	2.30154069654657	2.22984872934133	0.875138232714988	0.875138232714988	1.33051194724631	2.22984872934133	2.33331662357057	1.82987174974504
hsa-miR-1278	0.875138232714988	1.52869466134413	1.26272572344749	1.43711756147239	0.875138232714988	1.04614692036638	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-128-1-5p	4.75801532205786	4.87864172850359	4.16711611099746	4.54062768543829	3.60261146559085	4.16456944360657	3.94941834473472	3.4210259884557	3.91711732637032	3.50998255272939	3.55436276766849	3.03468267531935
hsa-miR-1283	0.875138232714988	0.875138232714988	3.19140659285078	0.875138232714988	0.875138232714988	2.61142105842959	0.875138232714988	2.44775761377635	2.7458015896912	1.82987174974504	1.59491174486591	2.22984872934133
hsa-miR-128-3p	9.38119942364303	9.27061459169699	9.61469394058899	9.52260885496513	9.06254056575244	9.78561137058015	8.79419718743557	9.74117428778845	9.7023352037327	9.02186995357041	9.78561137058015	9.7023352037327
hsa-miR-1284	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	1.57733580900958	1.33051194724631	1.82987174974504	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-1285-3p	1.7625558768368	0.875138232714988	1.94998608677607	3.03468267531935	1.63070003259882	2.61142105842959	2.62166769086542	1.82987174974504	2.17644840448148	2.22984872934133	1.82987174974504	2.22984872934133
hsa-miR-1285-5p	1.7625558768368	1.52869466134413	1.94998608677607	2.25247441970034	2.73466166154962	1.82987174974504	1.57733580900958	1.82987174974504	3.01464019923274	1.82987174974504	2.62166769086542	2.48298157461124
hsa-miR-1287-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	0.875138232714988	1.82987174974504	1.26272572344749	0.875138232714988
hsa-miR-1287-5p	4.47061224188914	4.76223287605222	4.80221606801738	4.68108283957069	4.36190685293195	4.80221606801738	4.98799475243064	4.36190685293195	4.82126262400872	4.50158219516369	4.60909594425345	4.94933881727594
hsa-miR-1289	0.875138232714988	0.875138232714988	0.875138232714988	1.43711756147239	1.63070003259882	0.875138232714988	2.02599726019076	0.875138232714988	0.875138232714988	1.34428016901228	1.82987174974504	1.33051194724631
hsa-miR-1291	2.88083546594964	3.21876347740855	2.48298157461124	3.90920923074818	1.63070003259882	2.33331662357057	2.62166769086542	3.629345171409	3.40144912551468	2.22984872934133	3.03468267531935	1.33051194724631
hsa-miR-129-2-3p	1.7625558768368	1.52869466134413	1.26272572344749	0.875138232714988	1.63070003259882	1.04614692036638	2.02599726019076	1.33051194724631	0.875138232714988	2.22984872934133	0.875138232714988	0.875138232714988
hsa-miR-1292-3p	1.7625558768368	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.82987174974504	1.34428016901228	1.26272572344749	2.22984872934133
hsa-miR-1292-5p	4.30623088301883	3.76751608958171	4.22312696385586	3.60750284257329	3.06490756437099	4.07695282470929	3.40952686550193	4.04982687258121	4.13800849074141	3.74466520723579	3.35524477005784	3.03468267531935
hsa-miR-1293	3.55436276766849	2.10482789836135	1.7625558768368	2.58423518285918	0.875138232714988	1.96051506901073	0.875138232714988	2.17644840448148	0.875138232714988	1.34428016901228	1.82987174974504	1.82987174974504
hsa-miR-1294	1.7625558768368	3.03468267531935	2.22984872934133	2.88083546594964	2.30154069654657	1.82987174974504	2.02599726019076	1.33051194724631	2.17644840448148	2.46369081894925	1.82987174974504	1.82987174974504
hsa-miR-1295a	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	1.26272572344749	0.875138232714988
hsa-miR-129-5p	4.47061224188914	4.37552934098053	4.06806766282048	3.78436898462919	3.96583090901895	4.52535990311734	4.14987864248241	3.7932411212386	3.83614846325582	4.10134458873275	3.71283006046377	4.10134458873275
hsa-miR-1299	0.875138232714988	2.5023880033638	1.7625558768368	3.19140659285078	0.875138232714988	2.22984872934133	2.02599726019076	2.44775761377635	2.33331662357057	2.22984872934133	2.33331662357057	2.73466166154962
hsa-miR-1301-3p	4.30623088301883	4.27150378495334	3.60261146559085	4.54062768543829	3.06490756437099	4.30623088301883	3.61352555442573	4.68108283957069	4.16711611099746	4.10134458873275	3.91711732637032	5.0760788575265
hsa-miR-1303	7.28664530631554	6.49451297113613	6.13856055504461	7.06964725028329	6.41646939046572	6.83201325802403	6.62507365814102	6.83201325802403	6.78663704637413	6.57404637330797	6.57404637330797	6.98790022484395
hsa-miR-1304-3p	5.16785988348903	5.37332394245175	5.37332394245175	5.74732168424496	5.19099002552217	5.6192131199604	5.32644723594975	5.3843064618909	5.41622824361633	5.36284331599459	5.0760788575265	4.94933881727594
hsa-miR-1304-5p	1.7625558768368	2.78904916472938	1.7625558768368	1.43711756147239	1.63070003259882	1.96051506901073	0.875138232714988	0.875138232714988	1.33051194724631	1.82987174974504	1.26272572344749	1.82987174974504
hsa-miR-1307-3p	11.3223627409226	10.9945478850113	10.8833228012878	11.2300967730172	10.8833228012878	11.0896186484705	10.5703951490071	11.1477145047834	11.3223627409226	10.8141959683574	10.9945478850113	11.1477145047834
hsa-miR-1307-5p	0.875138232714988	1.52869466134413	0.875138232714988	1.43711756147239	1.63070003259882	0.875138232714988	0.875138232714988	1.33051194724631	1.82987174974504	0.875138232714988	1.82987174974504	0.875138232714988
hsa-miR-130a-5p	3.28552168446674	4.10134458873275	4.15595070934904	3.60750284257329	4.5665081619291	2.86863011698543	4.55589546775924	3.4210259884557	3.01464019923274	3.94941834473472	3.19140659285078	3.87089263265673
hsa-miR-130b-5p	8.50304902493023	8.50304902493023	8.50304902493023	8.60488435863298	8.25821475702171	8.60488435863298	7.28664530631554	8.65301162298069	8.73434751456057	7.70584572188946	8.73434751456057	8.91176425178016
hsa-miR-132-3p	5.74732168424496	5.43840661202924	5.82565609822797	5.60693187165131	6.67832896618948	6.05278093637974	5.74732168424496	5.76296374548928	5.71877370730099	5.2994472067423	5.74732168424496	5.54392001183942
hsa-miR-132-5p	2.44775761377635	3.76751608958171	3.96583090901895	3.03468267531935	3.60261146559085	3.96583090901895	4.04982687258121	2.62166769086542	3.28552168446674	3.19140659285078	3.71283006046377	3.45613170383411
hsa-miR-1343-3p	2.44775761377635	2.78904916472938	1.94998608677607	2.88083546594964	1.63070003259882	2.61142105842959	1.57733580900958	2.62166769086542	3.40144912551468	0.875138232714988	3.03468267531935	2.86863011698543
hsa-miR-135b-3p	0.875138232714988	0.875138232714988	1.26272572344749	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	2.22984872934133	1.59491174486591	0.875138232714988
hsa-miR-135b-5p	0.875138232714988	1.52869466134413	1.7625558768368	1.43711756147239	0.875138232714988	1.82987174974504	2.02599726019076	0.875138232714988	1.82987174974504	1.34428016901228	2.48298157461124	1.33051194724631
hsa-miR-138-1-3p	4.11374146386658	5.14847559154555	4.5665081619291	5.19099002552217	4.47061224188914	4.91748403103185	3.21876347740855	4.45798884416482	4.29461751234462	4.50158219516369	4.68108283957069	4.75801532205786
hsa-miR-139-3p	4.11374146386658	4.68108283957069	3.44498248541069	4.27933837517907	3.96583090901895	3.55436276766849	3.7932411212386	3.96583090901895	3.91711732637032	3.82131521963061	3.82873184144321	4.17930847232579
hsa-miR-1-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.57733580900958	0.875138232714988	0.875138232714988	1.34428016901228	0.875138232714988	0.875138232714988
hsa-miR-140-3p	11.0896186484705	11.0510578040215	10.8141959683574	11.0896186484705	11.1477145047834	10.9362463422131	11.5838954428712	10.9945478850113	11.2623967579386	11.5838954428712	10.685253081102	10.9362463422131
hsa-miR-140-5p	2.88083546594964	2.78904916472938	2.96149182646799	2.58423518285918	3.06490756437099	3.26360794649442	2.62166769086542	3.34701393630641	3.28552168446674	3.35873737449626	3.45613170383411	3.78436898462919
hsa-miR-142-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-143-3p	2.88083546594964	2.78904916472938	2.96149182646799	2.88083546594964	3.40144912551468	2.48298157461124	3.21876347740855	2.88083546594964	2.33331662357057	3.66119965321585	2.62166769086542	1.82987174974504
hsa-miR-145-3p	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631
hsa-miR-145-5p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	1.04614692036638	0.875138232714988	1.82987174974504	1.33051194724631	1.82987174974504	1.26272572344749	0.875138232714988
hsa-miR-1468-5p	2.44775761377635	2.10482789836135	1.26272572344749	2.88083546594964	3.06490756437099	2.7458015896912	1.57733580900958	2.88083546594964	2.17644840448148	2.22984872934133	2.17644840448148	1.82987174974504
hsa-miR-146a-5p	8.69562825830658	9.06254056575244	9.52260885496513	8.91176425178016	9.10523040906895	8.91176425178016	8.99328639042566	9.27061459169699	8.86080782629688	9.22537298430587	9.33501944686446	9.20977433232208
hsa-miR-146b-3p	1.7625558768368	2.10482789836135	1.7625558768368	2.58423518285918	1.63070003259882	3.19140659285078	2.33331662357057	2.62166769086542	2.17644840448148	2.22984872934133	2.17644840448148	1.82987174974504
hsa-miR-146b-5p	5.22848975362778	5.69848794200163	6.05278093637974	5.60693187165131	5.51399879191772	5.68648149839348	5.46058498044215	6.13856055504461	5.36284331599459	5.68648149839348	6.13856055504461	6.13856055504461
hsa-miR-147b-3p	0.875138232714988	2.5023880033638	1.94998608677607	2.58423518285918	1.63070003259882	1.52869466134413	3.03468267531935	2.62166769086542	2.17644840448148	2.22984872934133	2.48298157461124	2.48298157461124
hsa-miR-147b-5p	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	1.63070003259882	1.04614692036638	2.02599726019076	1.33051194724631	0.875138232714988	0.875138232714988	2.17644840448148	0.875138232714988
hsa-miR-148a-3p	8.96470282728091	9.88601572200625	11.0510578040215	9.33501944686446	10.2331588992354	11.1477145047834	9.960877732429	10.685253081102	10.9945478850113	9.7023352037327	10.7382679347439	11.2623967579386
hsa-miR-148a-5p	4.30623088301883	4.49836592874806	4.5665081619291	3.60750284257329	4.47061224188914	4.61977158243862	3.7932411212386	4.45798884416482	5.03651571428183	4.03713136727878	4.30623088301883	4.8417355535856
hsa-miR-148b-3p	11.9512333412576	12.0318673873373	11.7333715094254	11.9512333412576	12.1869940574425	11.8782784033125	12.7805937517423	12.1869940574425	12.2872812142336	12.2872812142336	12.0318673873373	11.9512333412576
hsa-miR-148b-5p	3.55436276766849	3.40952686550193	3.35524477005784	2.88083546594964	3.40144912551468	3.4330042369332	3.03468267531935	3.629345171409	3.60750284257329	3.35873737449626	3.19140659285078	3.35524477005784
hsa-miR-149-3p	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988	2.02599726019076	0.875138232714988	1.33051194724631	0.875138232714988	1.59491174486591	0.875138232714988
hsa-miR-149-5p	7.88346703946198	7.64895836742105	7.67384669727333	7.80175648088184	7.39439324195496	7.76694603098575	7.63578653775329	7.30119486373032	7.58633795877435	7.58633795877435	7.22205936412147	7.32907099396235
hsa-miR-151a-5p	6.01198076208182	6.65170131216525	6.87441244672084	6.35886455275912	6.95323636405737	6.23018423253585	7.28664530631554	6.67832896618948	6.32318059975004	6.76629571956941	6.28749664674095	6.47812897550425
hsa-miR-151b	3.78760935782699	2.78904916472938	1.94998608677607	2.25247441970034	3.96583090901895	1.96051506901073	2.33331662357057	2.62166769086542	2.58423518285918	2.60117442599377	2.17644840448148	3.03468267531935
hsa-miR-152-5p	0.875138232714988	0.875138232714988	1.26272572344749	0.875138232714988	0.875138232714988	2.33331662357057	1.57733580900958	1.33051194724631	2.33331662357057	2.60117442599377	1.59491174486591	0.875138232714988
hsa-miR-1538	1.7625558768368	1.52869466134413	1.26272572344749	1.90203251529653	1.63070003259882	2.48298157461124	1.57733580900958	1.33051194724631	1.33051194724631	1.82987174974504	0.875138232714988	0.875138232714988
hsa-miR-15a-5p	1.7625558768368	2.78904916472938	2.7458015896912	2.25247441970034	2.30154069654657	1.82987174974504	3.03468267531935	2.44775761377635	2.58423518285918	1.34428016901228	3.19140659285078	2.73466166154962
hsa-miR-15b-3p	4.30623088301883	4.94933881727594	4.45798884416482	4.45798884416482	5.06595266378089	4.30623088301883	4.82126262400872	4.91748403103185	3.91711732637032	4.81173934601305	4.5665081619291	3.65832053132407
hsa-miR-15b-5p	9.02186995357041	8.91176425178016	8.60488435863298	8.96470282728091	8.73434751456057	8.73434751456057	9.10523040906895	8.55958227186119	8.96470282728091	9.1941756803383	8.50304902493023	8.96470282728091
hsa-miR-16-2-3p	5.33940496274359	5.72705302899221	6.35886455275912	5.91360049877619	6.03238084923078	6.53427967222205	5.10258507856428	6.87441244672084	6.12379981534944	5.51399879191772	6.87441244672084	6.47812897550425
hsa-miR-16-5p	6.97056829445066	7.17865096303775	7.76694603098575	6.87441244672084	7.72680708821796	6.87441244672084	7.98014759008622	7.58633795877435	7.20035516357961	7.62261470808552	7.70584572188946	7.13198403324127
hsa-miR-17-3p	0.875138232714988	1.52869466134413	1.26272572344749	1.43711756147239	0.875138232714988	1.96051506901073	0.875138232714988	1.82987174974504	0.875138232714988	1.82987174974504	2.17644840448148	1.33051194724631
hsa-miR-181a-2-3p	8.91176425178016	9.20977433232208	8.37894212562806	9.10523040906895	8.86080782629688	8.55958227186119	8.91176425178016	8.86080782629688	8.60488435863298	8.65301162298069	8.65301162298069	8.35188273027091
hsa-miR-181a-3p	10.7382679347439	10.8833228012878	10.3331401214542	10.7382679347439	10.9945478850113	10.5703951490071	11.0896186484705	10.3331401214542	10.8141959683574	10.9945478850113	10.3969553654108	10.4488989351562
hsa-miR-181a-5p	10.9362463422131	11.3223627409226	10.5703951490071	11.0510578040215	10.9362463422131	10.685253081102	10.9945478850113	10.3969553654108	10.7382679347439	10.9362463422131	10.4488989351562	10.685253081102
hsa-miR-181b-2-3p	1.7625558768368	0.875138232714988	0.875138232714988	1.43711756147239	0.875138232714988	0.875138232714988	0.875138232714988	1.33051194724631	0.875138232714988	0.875138232714988	0.875138232714988	0.875138232714988
hsa-miR-181b-3p	1.7625558768368	1.52869466134413	2.96149182646799	1.43711756147239	2.30154069654657	2.48298157461124	3.61352555442573	2.88083546594964	2.33331662357057	1.82987174974504	2.62166769086542	2.86863011698543
hsa-miR-181c-3p	4.91748403103185	4.49836592874806	4.12613833900041	4.68108283957069	4.95878454633288	3.78436898462919	4.66693694675851	4.40287718776645	5.03651571428183	4.45798884416482	4.30623088301883	4.45798884416482
hsa-miR-181c-5p	0.875138232714988	1.52869466134413	0.875138232714988	1.43711756147239	1.63070003259882	0.875138232714988	1.57733580900958	0.875138232714988	1.82987174974504	1.34428016901228	0.875138232714988	1.33051194724631
hsa-miR-181d-5p	4.30623088301883	4.10134458873275	3.60261146559085	3.19140659285078	4.16456944360657	3.19140659285078	4.04982687258121	4.5665081619291	4.04982687258121	3.35873737449626	4.37552934098053	2.48298157461124
hsa-miR-183-3p	0.875138232714988	2.5023880033638	2.22984872934133	1.43711756147239	0.875138232714988	1.52869466134413	3.03468267531935	2.44775761377635	2.58423518285918	2.60117442599377	2.33331662357057	2.22984872934133
hsa-miR-183-5p	10.0316905499057	9.61469394058899	9.960877732429	9.960877732429	9.78561137058015	9.960877732429	9.88601572200625	10.0316905499057	9.960877732429	9.88601572200625	10.0316905499057	9.88601572200625
hsa-miR-184	0.875138232714988	1.52869466134413	0.875138232714988	1.90203251529653	0.875138232714988	1.52869466134413	0.875138232714988	0.875138232714988	0.875138232714988	1.82987174974504	0.875138232714988	1.33051194724631
hsa-miR-185-3p	3.55436276766849	3.76751608958171	3.05211996213852	3.78436898462919	2.73466166154962	4.04982687258121	3.21876347740855	4.15595070934904	4.29461751234462	3.50998255272939	3.71283006046377	4.03713136727878
